NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,1244.10628747459,NaN,NaN,NaN,1318.08469703969,NaN,NaN,554.186348370725,1396.4620917533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1759.43198478021,3321.36531068921,1567.4756998958,NaN,NaN,523.082258665996,2488.21257494918,NaN,NaN,1479.50004888441,NaN,493.723907374355
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,1396.4620917533,NaN,NaN,NaN,1174.27996699305,NaN,NaN,NaN,NaN,NaN,1864.05325490996,NaN,NaN,NaN,NaN,NaN,2216.7453934829,391.86892497395,1318.08469703969,NaN,NaN,311.026571868648,1174.27996699305,NaN,NaN,2216.7453934829,783.737849947901,1046.16451733199
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,1046.16451733199,NaN,NaN,NaN,1479.50004888441,NaN,NaN,NaN,NaN,NaN,2959.00009776881,NaN,NaN,NaN,NaN,NaN,2488.21257494918,1660.68265534461,1244.10628747459,NaN,4184.65806932797,587.139983496527,2216.7453934829,NaN,NaN,830.341327672304,739.750024442203,1318.08469703969
NaN,1864.05325490996,NaN,NaN,NaN,1396.4620917533,NaN,NaN,NaN,329.521174259922,NaN,2348.55993398611,NaN,NaN,NaN,NaN,NaN,1864.05325490996,2959.00009776881,2092.32903466398,NaN,1108.37269674145,466.013313727489,1974.89562949742,NaN,NaN,879.715992390105,739.750024442203,1567.4756998958
NaN,1174.27996699305,NaN,NaN,NaN,1174.27996699305,NaN,NaN,NaN,1479.50004888441,NaN,2092.32903466398,NaN,NaN,NaN,NaN,NaN,1567.4756998958,3949.79125899484,1660.68265534461,NaN,2488.21257494918,391.86892497395,2348.55993398611,NaN,NaN,698.23104587665,659.042348519843,1396.4620917533
NaN,NaN,NaN,NaN,NaN,1174.27996699305,NaN,NaN,NaN,2216.7453934829,NaN,1864.05325490996,NaN,NaN,NaN,NaN,NaN,987.447814748709,1567.4756998958,1567.4756998958,NaN,1479.50004888441,466.013313727489,1864.05325490996,NaN,NaN,NaN,879.715992390105,NaN
NaN,1864.05325490996,NaN,NaN,NaN,1174.27996699305,NaN,NaN,NaN,879.715992390105,NaN,2488.21257494918,NaN,NaN,NaN,NaN,NaN,1396.4620917533,1660.68265534461,1479.50004888441,NaN,932.026627454978,879.715992390105,1660.68265534461,NaN,NaN,1396.4620917533,739.750024442203,1318.08469703969
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,1318.08469703969,NaN,NaN,NaN,1244.10628747459,NaN,NaN,NaN,1108.37269674145,NaN,2092.32903466398,NaN,NaN,NaN,NaN,NaN,1396.4620917533,1974.89562949742,2636.16939407937,NaN,1864.05325490996,987.447814748709,1660.68265534461,NaN,NaN,1108.37269674145,783.737849947901,1567.4756998958
NaN,1318.08469703969,NaN,NaN,NaN,1244.10628747459,NaN,NaN,NaN,1108.37269674145,NaN,2348.55993398611,NaN,NaN,NaN,NaN,NaN,1567.4756998958,1974.89562949742,1759.43198478021,NaN,3321.36531068921,783.737849947901,2636.16939407937,NaN,NaN,1108.37269674145,739.750024442203,2488.21257494918
