0.41118,0,0,15.008,0.20559,8.2236,0,0,3.2894,3.495,0,1.0279,0,0.61677,0,7.8124,0,7.8124,0.41118,0,0,0,0.61677,0.20559,3.0838,0,45.23,0.41118,1.2335,2.0559,4.1118,0.41118,0.41118,0.41118,4.3174,0.82236,4.3174,5.7565
0.96834,0,0,0.42458,0.23091,2.6741,0.16387,0,0.67784,0.70764,0.037244,0.089385,0.014898,0,0,1.6387,0,0.80447,0.24581,0.081937,0,0.3054,0.40968,0.014898,0.84171,0,5.0577,0,0.28305,0.6108,2.2272,0.074488,0.19367,0.24581,1.3408,1.8547,0.18622,0.72998
0.023202,0,0,0.063206,0.022402,0.29843,0.017602,0.010401,0.044004,0.067207,0.0040004,0.024002,0.0016002,0.0024002,0,0.16642,0,0.13361,0.039204,0.0080008,0,0.0056006,0.048805,0.0016002,0.14401,0,0.47765,0.0032003,0.020802,0.070407,0.10161,0.016802,0.016802,0.026403,0.084008,0.020802,0.021602,0.089609
0.88844,0,0,16.719,3.0692,61.545,2.9076,0.72691,6.2998,5.2499,0.40384,4.523,0,0.40384,0,19.626,0,24.715,8.8844,1.05,0.32307,0,2.3423,0,30.53,0,119.62,0,0.32307,2.7461,9.9344,5.0883,1.05,0.64614,16.88,1.5346,5.0076,6.4614
0.027181,0,0,0.67953,0.46208,26.176,3.6423,0,2.3104,1.6852,0.32618,4.7024,0,0,0,5.2188,0,3.2074,16.39,0.35336,0.13591,0.027181,0.48926,0,3.5879,0,47.594,0,0.65235,0.70671,3.5879,1.9571,0.24463,1.7396,5.7624,3.3977,1.0329,4.0228
0,0,0,0,5.4047,58.916,0,0.053512,3.5318,2.1405,6.8495,14.127,0,0,0,10.756,0,5.0836,19.639,0,0,0.42809,2.408,0.96321,6.5284,0,207.84,0.053512,3.6923,7.6522,10.756,3.1572,2.087,3.7993,14.341,4.0134,10.435,11.559
0,0,0,0,0.11808,6.9963,0.02952,0.01476,0.28044,0.35424,0.67897,1.6236,0,0.04428,0,2.8339,0,0.67897,1.9041,0,0.02952,0.02952,0.01476,0.11808,0.81181,0,14.775,0,0.16236,0.95941,1.2989,0.20664,0.059041,0.45756,1.048,0.04428,0.16236,1.5646
0,0,0,0,0.2952,9.8598,0.059041,0.059041,1.1808,0.88561,1.417,3.0701,0.059041,0,0,5.4908,0,1.0037,5.3727,0,0,0,0,0.47232,1.2989,0,50.775,0,0.70849,1.1808,4.9004,0.41328,0.059041,1.0037,5.0185,0.53137,0.64945,5.0775
0.059041,0,0,0,0.088561,7.1144,0.02952,0.02952,0.79705,0.56089,1.0923,2.4207,0,0,0,4.0443,0,1.1513,3.4539,0,0,0.059041,0.1476,0.059041,1.1218,0,21.196,0,0.38376,1.2103,2.0369,0.2952,0.11808,0.50185,2.3321,0.02952,0.11808,1.5055
0,0,0,0,0.26568,6.1697,0.02952,0,0.85609,0.4428,0.50185,1.6236,0.02952,0,0,2.7749,0,0.38376,2.2435,0,0.059041,0,0.02952,0.088561,0.47232,0,17.476,0,0.26568,0.50185,1.2694,0.059041,0.1476,0.4428,2.0664,0.20664,0.11808,1.4465
0.047904,0,0,0,0.38323,28.168,0.23952,0,4.3593,4.5509,1.5329,10.347,0,0,0,4.1198,0,10.108,22.419,0,0,0,0.57485,0,3.2575,0,99.018,0.047904,5.8443,7.521,11.689,1.7725,1.5329,2.8743,16.24,4.2156,7.3293,13.653
0.051948,0,0,0.051948,0.36364,34.182,0.25974,0.051948,2.1299,5.0909,0.88312,10.961,0.051948,0,0,2.4416,0,4.4156,22.961,0.25974,0.41558,0,0.98701,0.41558,3.7922,0,63.377,0.1039,4.2597,3.0649,8.5195,1.8182,0.31169,2.6494,8.7273,2.8052,4.7792,16.468
0.58427,0,0,0.17978,0.53933,22.697,0.31461,0,1.4831,0.94382,0.089888,5.3034,0,0.13483,0,2.2022,0,6.6067,8.6292,0.17978,0.13483,0.089888,0.44944,0,3.8202,0,66.966,0.40449,6.0225,2.6517,8.6742,0.98876,0.80899,1.6629,3.2809,1.4382,3.8202,8.2697
1.2261,0,0,0.73563,1.7165,22.682,0.36782,0.12261,2.636,5.0881,1.2874,3.6782,0.18391,0.61303,0,6.3755,0,7.4789,6.4981,0,0,0.61303,1.4713,0.24521,7.2337,0,64.184,0,7.2337,3.433,8.8276,2.8199,1.3487,2.2682,13.793,0.67433,6.3142,21.824
1.5276,0,0,1.1256,2.7337,21.226,0.48241,0.080402,3.1357,2.4925,5.3869,4.6633,0.32161,0.40201,0,5.3065,0,5.2261,14.633,0.32161,0,2.5729,1.7688,0,7.3166,0,69.307,0,1.1256,4.2613,6.1106,2.9749,0.48241,1.1256,7.9598,2.1709,2.4121,13.91
