3.1357,45.829,5.2261,0.32161,0,18.894,7.3166,0,69.307,0,1.1256,4.2613,6.1106,2.9749,0.48241,1.1256,7.9598,2.1709,2.4121,13.91
2.0568,25.856,3.2855,0.053422,0,15.012,2.9649,0,18.217,0.080134,0.98831,1.3356,1.7629,1.4424,0.93489,1.015,3.4725,2.1102,2.5643,8.4407
0.26158,3.9019,0.38147,0,0,1.6458,0.54496,0,10.736,0,0.15259,0.30518,4.861,1.7112,0.74114,0.26158,1.2534,0.25068,0.46866,0.64305
0.084026,1.1927,0.13304,0,0.0046681,0.23341,0.17739,0.0046681,1.041,0,0.24974,0.037345,0.046681,0.079358,0.01167,0.060686,0.17505,0.065354,0.065354,0.24274
0.27286,2.846,0.19706,0.0037897,0,0.57982,0.56466,0,4.7674,0.011369,0.13264,0.13643,0.11748,0.25012,0.022738,0.098532,0.52676,0.13264,0.11748,0.57982
0.11745,1.313,0.25296,0.006023,0,0.58423,0.30416,0,1.4455,0.0030115,0.030115,0.084321,0.090344,0.08131,0.018069,0.039149,0.35234,0.1054,0.32223,0.24995
0.13169,3.3909,0.66667,0.016461,0.024691,1.4074,0.66667,0,5.0206,0,0.16461,0.42798,0.85597,0.22222,0.074074,0.21399,0.70782,0.31276,0.38683,0.65021
0.12167,14.388,1.4144,0.060837,0,3.7719,2.8137,0,6.1597,0,0.098859,0.65399,2.1369,1.2395,0.1749,0.28897,0.47148,0.31939,1.2471,1.4144
2.2695,26.837,2.0426,0.34043,0,5.6738,4.7092,0,39.943,0.11348,0.56738,1.3617,1.2482,2.0993,0.85106,2.0426,4.9929,0.51064,2.5532,7.6028
0.63768,11.71,0.4058,0,0,1.2754,3.7681,0,7.4203,0.057971,0.057971,0.63768,0.81159,1.5072,0.46377,0.17391,1.5072,0.17391,0.52174,1.3913
8.4528,48.503,0.60377,0,0,2.0629,1.5094,0,16.403,0.30189,0.050314,0.3522,0.75472,1.0566,0.60377,1.4088,2.0629,0.45283,0.60377,1.761
439.94,958.49,2.0157,0,0,5.0394,20.157,0,283.72,0,0,0.50394,0.50394,39.307,0.50394,6.0472,20.157,2.0157,2.0157,5.0394
5.3668,57.179,4.0125,0.050157,0,4.7147,3.6614,0,27.386,0,0.050157,2.9592,6.9718,2.4075,0.40125,2.0564,3.8119,0.50157,2.2571,5.3166
0.37975,31.354,4.8608,0,0,2.8861,2.962,0,12.19,0,0.72152,0.51899,3.2532,1.3671,0.17722,1.1646,0.87342,0.3038,1.4557,2.9747
6.0645,40.323,9.871,0,0,4.1935,3.0323,0,25.226,0,0.58065,0.51613,1.3548,0.58065,0.19355,1.3548,2.3226,0.51613,2.9677,1.2903
4.4984,92.422,4.9073,0,0,17.789,6.3387,0,52.141,0,0,1.4313,4.4984,6.1342,0.81789,3.2716,8.1789,4.7029,12.268,6.1342
0.59553,22.968,3.0769,0.079404,0,6.9876,2.66,0,10.819,0,0.19851,0.45658,2.2432,1.6079,0.11911,1.0521,0.77419,0.91315,8.4963,4.4268
1.605,31.448,3.511,0.20063,0,5.1661,2.0564,0,23.925,0.30094,0,1.3542,2.0063,2.0063,0.40125,0.90282,1.8056,0.3511,2.2069,2.4075
0.35036,10.238,6.4915,0,0,3.3771,1.7518,0,6.7251,0,0.39903,0.45742,1.7616,1.0414,0.068127,0.51582,0.26277,0.60341,2.1995,2.5304
0.39151,11.59,3.8443,0.004717,0,3.5896,1.8019,0,4.3821,0,0.30189,0.36792,1.6085,0.98113,0.075472,0.41981,0.29245,0.51887,0.84906,2.6085
0.33969,9.9389,3.9542,0.034351,0,3.7748,1.6603,0,5.9427,0,0.89695,0.63359,1.5534,1,0.076336,0.69847,0.39695,0.22137,1.1336,2.7328
1.1006,11.781,2.772,0,0,2.8535,2.935,0,14.512,0,2.1197,1.1006,0.52994,1.9567,0.36688,1.549,0.89682,0.61146,0.44841,2.935
0.42173,19.629,2.5304,0,0,14.249,3.9233,0,7.7188,0,1.5016,0.35783,2.4984,1.0224,0.10224,0.23642,0.59425,0.58147,1.4377,5.361
0.74912,21.569,6.4594,0,0,1.6113,2.2615,0,9.9788,0,0.33922,1.6396,2.3322,0.84806,0.11307,1.2014,1.258,0.63604,1.4841,4.0989
0.81935,24.011,4.0967,0.045519,0,1.889,4.4381,0,25.787,0,0.56899,1.9346,6.1906,3.4367,0.27312,1.889,1.9346,1.229,2.3898,4.3926
2.3645,49.34,7.4483,0,0,5.9507,7.7241,0,22.069,0,0.23645,0.78818,5.4384,1.9704,0.4335,2.2857,1.6552,1.3005,4.2956,12.414
0.512,197.09,8.784,0,0,2.832,0.336,0,63.664,3.328,1.808,0.336,12.272,5.664,0.064,2.336,2.592,2.32,3.936,81.536
6.5721,70.259,11.267,0,0,2.0342,4.0685,0,133.48,0.31296,0.46944,0.31296,0.93888,18.152,0.7824,25.819,9.5452,1.8778,4.8509,20.186
0.34483,15.918,21.095,0,0,6.7974,3.194,0,43.603,0,0.43103,3.4784,7.9138,2.3405,0.31034,5.2716,2.7112,0.69828,2.7155,4.4871
0.17857,4.0089,4.2545,0,0,2,0.80804,0,11.129,0.10714,0.28571,0.25,2.1741,0.47321,0.035714,3.5714,1.6027,0.82143,3.4777,2.192
0.60617,45.89,4.0187,0.29935,0,8.2021,1.8784,0,31.319,0.41908,0.93545,1.4668,9.4294,1.2572,0.44153,1.0327,1.9981,1.2123,9.7886,4.4453
0.26704,19.088,10.153,0,0,7.3936,3.3324,0,29.708,0,0.56745,0.89013,5.847,1.185,0.19471,1.2517,2.4478,0.91238,11.193,5.2462
1.1598,27.054,3.0939,0.10544,0,8.9852,1.7628,0,14.264,0,0.24053,0.34596,3.4003,1.4036,0.016474,0.53048,1.14,0.48105,1.4596,4.2471
0.27288,6.3128,1.797,0.0033278,0,1.6273,0.99501,0,4.822,0,0.54908,0.30283,1.0948,0.4792,0.093178,0.90516,0.41597,0.56572,0.87854,3.7804
0.20936,9.9896,2.8336,0,0,2.8895,1.1547,0,7.1404,0,0.68791,0.3225,1.3212,1.0481,0.11183,2.0234,0.49805,0.53186,1.6762,2.7659
0.53996,6.5933,1.6625,0.01421,0,1.1368,1.1226,0,9.9893,0.11368,0.56838,0.31261,0.15631,0.62522,0.028419,2.7851,0.52575,0.35524,0.32682,2.643
0.11266,8.3833,3.6794,0.019744,0,2.2172,1.2253,0,6.6434,0,0.69919,0.36005,1.8931,0.74913,0.088269,0.80372,0.42857,0.223,0.7619,2.4832
0.30712,24.195,9.3483,0.059925,0,5.8277,6.0375,0,39.004,0.059925,2.7491,1.176,7.4232,3.7004,0.68165,5.2584,2.5843,1.4682,7.3783,6.4494
9.0141,74.892,11.493,0,0,78.197,18.479,0,78.648,0.60094,0.97653,1.277,24.488,5.3333,0.22535,5.1831,7.9624,5.108,27.268,14.648
2.458,57.263,8.5576,0,0,32.592,6.7368,0,42.879,0.18208,0.91038,2.8222,13.656,5.9175,0.54623,6.6458,5.1892,1.3656,12.29,8.3755
0.9988,46.214,4.3794,0.076831,0,20.591,4.072,0,19.515,0.076831,0.53782,1.0756,6.108,2.6891,0.69148,2.7275,1.9592,1.0372,7.6447,6.569
4.4172,108.66,24.933,0,0,46.135,14.871,0,70.626,0,1.3742,3.7301,27.141,6.5276,1.5706,7.362,7.1166,6.9202,36.221,16.098
3.3121,117.2,40.662,0.40764,0,49.121,8.9682,0,105.99,0,2.8535,4.2293,34.599,10.14,1.6815,6.6242,5.707,3.7197,54.573,19.669
1.8355,38.009,13.316,0,0,8.2597,7.2554,0,19.082,0.13853,0.57143,0.98701,9.2641,3.3766,0.70996,2.0433,3.619,1.4372,5.8355,4.5541
0.34839,8.3871,2.5978,0,0,1.6602,1.0495,0,4.4473,0.034409,0.65806,0.45591,1.0409,0.72688,0.15914,0.94624,0.30968,0.25806,1.4753,1.914
0.95364,43.126,7.7351,0,0,4.3444,41.642,0,36.556,0,1.2715,0.95364,20.132,13.245,2.4371,1.4834,4.2384,0.84768,7.7351,5.0861
1.0498,13.57,2.0996,0.23329,0,4.2382,2.9162,0,14.075,0,0.038882,0.31106,0.62211,1.4775,0.34994,0.27217,3.3439,1.2442,13.609,1.9441
6.1259,61.259,8.3829,0,0.16121,8.2217,5.3199,0,26.761,0,0,0.64484,3.2242,3.063,0.64484,4.5139,5.3199,7.2544,4.0302,1.9345
8,89.86,9.1163,0,0,18.326,11.349,0,52.558,0,0,0.27907,1.5814,6.2326,0.74419,7.5349,4.9302,16.558,12.651,4.3721
3.4175,25.553,1.2427,0.15534,0,6.9903,5.9806,0,16.699,0,0,0.54369,3.9612,3.7282,0.69903,1.8641,2.0194,44.816,8.3107,2.5631
