6.9299,0,0.30573,120.15,0,0,1.121,5.2994,1.121,1.3248,0,0.71338,0.10191
0.94777,0.061146,0.020382,7.6433,0,0,0.1121,0.010191,0.071338,0.21401,0.81529,0.061146,0.030573
0.95057,0.027159,0.065182,2.0587,0,0,0.1195,0.021727,0.038023,0.065182,0.30418,0.016295,0.021727
0.69882,0.46588,0.050955,1.5141,0,0,0.11647,0.072793,0.036397,0.058235,0.15287,0.021838,0
2.1028,0.41686,0.28717,4.7522,0,0,0.35201,0.25012,0.11116,0.12043,0.49097,0.0092635,0.018527
0.5718,0.33788,0.077973,4.0156,0,0,0.61079,0.20793,0.19493,0.16894,0.76673,0,0
0.83889,0.10192,0.21952,1.8659,0,0,0.51744,0.03136,0.03136,0.12544,0.25088,0.03136,0.0392
5.3302,0.84906,0.84906,11.981,0,0,1.4623,0.18868,0.4717,0.89623,0.33019,0.42453,0
1.9628,0.36574,0.32917,4.8522,0,0,0.45108,0.097531,0.40232,0.20725,0.41451,0.048766,0.012191
1.9212,0.60859,0.11933,4.7017,0,0,0.1432,0.095465,0.2148,0.23866,0.71599,0.23866,0.1074
0.65732,0.20892,0.071338,3.5924,0,0,0.18344,0.015287,0.035669,0.1121,0.28535,0.035669,0.025478
0.2649,0.28018,0.050942,1.2022,0,0,0.12226,0,0.061131,0.10188,0.20886,0.091696,0.010188
1.7529,0.2242,0.20382,2.6242,0,0,0.31083,0.010191,0.10701,0.19363,0.23949,0.066242,0.0050955
2.5172,0.2242,0.09172,2.8433,0,0,0.3465,0.050955,0.061146,0.071338,0.071338,0.020382,0.040764
1.9363,0.29554,0.050955,3.3121,0,0,0.8051,0.14268,0.29554,0.32611,0.020382,0.040764,0.030573
2.6988,0.21277,0.11198,2.0269,0,0,0.35834,0.055991,0.10078,0,0,0.033595,0.044793
2.3789,0.19185,0.076739,2.0911,0,0,0.15348,0.28777,0.076739,0.13429,0.019185,0.55635,0
2.7879,0.9697,0.31818,2.5303,0,0,0.43939,0.22727,0.27273,0.51515,0.060606,0.5303,0.075758
1.0727,0.31664,0.20679,1.3441,0,0,0.12924,0.071082,0.10339,0.071082,0.006462,0.084006,0
1.4775,0.54054,0.3964,3.4955,0,0,0.43243,0.072072,0.45045,0.14414,0.018018,0.32432,0.12613
14.33,0.74203,1.0203,24.812,0,0,2.6435,0.51014,0.83478,1.0203,1.7159,1.5304,0.27826
4.3333,0.22917,0.10417,14.917,0,0,1.125,1.5,0.125,1.25,0.125,0.041667,0.083333
3.9481,0.28571,0.98701,13.039,0,0,2,0.025974,0.64935,0.7013,0.077922,0.1039,0.85714
4.1342,0.37736,0.36059,3.4382,0,0,0.40252,0.083857,0.22642,0.36059,0.14256,0.067086,1.434
4.849,0.34286,0.35918,6.6939,0,0,1.3714,0.34286,0.13061,0.52245,0.32653,0.11429,0.37551
15.006,4.9689,1.9876,20.87,0,0,3.1801,1.0932,0.99379,1.4907,0.39752,0.29814,0.29814
10.968,3.871,0.77419,12.645,0,0,0.77419,0.58065,0.83871,0.3871,0.064516,0,0.12903
7.5738,0.95082,0.62295,7.9344,0.032787,0,0.7541,0.36066,0.4918,0.62295,0.29508,0.098361,0.29508
3.023,0.41754,0.28392,2.4551,0,0,0.31733,0.066806,0.11691,0.18372,0.13361,0,0.23382
1.5,0.59524,0.52381,17.643,0,0,0.095238,0.80952,0.16667,0.45238,1.8571,0.38095,0
1.4757,0.28244,0.20477,1.4263,0,0,0.16946,0.049426,0.042365,0.07767,0.042365,0.014122,0.028244
1.3033,0.27027,0.34234,1.8859,0,0,0.33033,0.19219,0.17417,0.084084,0.03003,0.042042,0.12012
0.71795,0.23932,0.15385,0.88034,0,0,0.11111,0.17094,0.042735,0.17094,0.008547,0.068376,0.068376
3.4772,1.4833,0.46201,7.8784,0,0,2.1155,0.26748,0.51064,0.82675,0.097264,0.12158,0.19453
0.40261,0.039216,0.078431,0.80261,0,0,0.070588,0.026144,0.039216,0.04183,0.0078431,0.094118,0.047059
2.4762,0.64762,0.4381,5.7143,0,0,0.8381,0.28571,0.19048,0.30476,0.15238,0.095238,0.28571
3.1177,0.64953,0.41137,2.6847,0,0,0.62788,0.064953,0.21651,0.19486,0.043302,0.043302,0.19486
4.4926,0.51232,0.51232,4.7291,0,0,0.078818,0.019704,1.5961,1.3005,0.059113,0.80788,0.059113
2.4547,0.31788,0.1766,2.7903,0,0,0.68874,0.47682,0.22958,0.0883,0,0.14128,0.3532
3.8316,0.48421,0.16842,3.3368,0,0,0.12632,0.094737,0.23158,0.12632,0.010526,0.021053,0.21053
4.5167,0.43381,0.17863,4.1085,0,0,0.20415,0.12759,0.9697,0.20415,0.10207,0.15311,0.30622
3.864,0,0.42934,6.8408,0,0,0.085868,6.5832,0.37209,0.22898,0,0.085868,0.31485
5.0254,0.18476,0.29561,3.1224,0,0,0.38799,0.036952,0.092379,0.25866,0.036952,0.055427,0.12933
1.3551,0.15014,0.18094,0.82002,0,0,0.1155,0.026949,0.061598,0.042348,0,0.050048,0.096246
0.98559,0.12968,0.13545,0.98847,0,0,0.16715,0.0317,0.13833,0.034582,0.0086455,0.0317,0.07781
2.3282,0.14504,0.19847,1.6031,0,0,0.51908,0.0076336,0.099237,0.10687,0,0.17557,0.1145
1.0418,0.26208,0.09828,0.96314,0,0,0.28829,0.019656,0.13759,0.039312,0,0.078624,0.026208
1.0167,0.55679,0.096833,2.9615,0,0,0.34698,0.080694,0.1049,0.16139,0,0.0080694,0.0080694
0.5575,0.011696,0.035088,1.0994,0,0,0.32359,0,0.054581,0.12476,0.031189,0.023392,0.042885
1.2614,0.59362,0,29.533,0,0,0.14841,2.3374,0.40812,0.40812,0,0.14841,0.1113
0.64957,0.034188,0.23932,9.265,0,0,4.6838,0,0.78632,13.915,0,0,0.17094
7.3899,0.65306,0.65306,4.5371,0,0,0.89366,0.068743,0.34372,0.30934,0.034372,0.30934,0.37809
44.565,2.5969,1.6754,13.822,0,0,0.25131,0,1.2565,0.92147,0.08377,0.67016,5.6963
0.059172,0.011834,4.1183,3.1598,0,0,0,0,0.14201,0.28402,0,0,0.011834
13.531,1.0362,1.219,18.956,0,0,0,0.30476,0.67048,0.67048,0.060952,13.105,0.42667
12.74,0.30189,2.1132,25.177,0,0,0,0.48302,0.5434,0.42264,0.12075,5.3132,0.36226
2.7103,0.37383,0,6.7477,0,0,0.24299,0.056075,0.14953,0.54206,0.018692,0.11215,0.056075
7.2239,1.5821,0.14925,7.8507,0,0,0.32836,0.35821,0.50746,0.41791,0.059701,0,0.50746
0.74788,0.8272,0.067989,20.748,0,0,0.54391,0.45326,0.31728,0.067989,0.24929,0.056657,0.10198
1.3537,0.2381,0.061224,0.9932,0,0,0.44218,0.027211,0.17687,0.040816,0,0.13605,0.17007
0.35088,0.055138,0.065163,1.203,0,0,0.055138,0.012531,0.13283,0.050125,0,0.037594,0.025063
0.37677,0.059655,0.042386,0.7237,0.0015699,0,0.10204,0.014129,0.047096,0.081633,0.010989,0.042386,0.031397
0.18771,0.010977,0.025247,0.26015,0,0,0.027442,0.0010977,0.013172,0.019759,0,0.0021954,0.0054885
0.046512,0.005168,0,13.463,0,0,0.005168,0.031008,0.13953,0.55814,0.35142,0.05168,0
9.8842,3.0888,1.3591,16.268,0,0,0.70013,0.12355,0.49421,0.82368,0.041184,0.45302,0.082368
17.333,1.6344,0.98925,42.495,0,0,1.0323,1.3333,0.51613,2.1075,3.1828,0.51613,0.43011
