75.52,8.64,0.4,58.32,0,0,1.12,1.98,1.64,1.4,1.1,3.7,4.52
41.118,5.6344,0.21505,39.183,0,0,4.6882,3.2688,3.0538,4.129,8.129,4.172,8.2581
131.02,8.4211,2.3158,70.105,0,0,5.3333,23.018,6.1754,7.5088,4.3509,2.807,33.123
120.12,12.554,0.49231,67.692,0,0,2.9538,23.138,5.9077,2.4615,5.9077,0.98462,3.9385
555.64,12.052,1.6623,157.51,0,0,3.7403,14.13,7.8961,11.221,7.8961,0.83117,22.026
489.14,22.026,7.0649,178.7,0,0,9.5584,38.649,13.714,19.948,24.935,5.4026,15.792
1352.4,0,23.286,313.43,0,0,0,9.8571,6.7143,49.714,0.14286,195.14,4.5714
721.78,0,8.4444,200,0,0,0.44444,2.6667,8.8889,31.556,0.44444,84.444,3.5556
81.095,0.46316,1.8526,76.547,0.084211,0,10.105,28.589,8.7158,3.6632,3.2842,2.4,9.2632
10432,98.526,0,1797.5,0,0,13.474,34.105,41.263,87.579,128,60.632,107.79
5709.7,117.94,26.514,2387.2,14.629,0,64,99.657,96,58.514,15.543,200.23,21.943
686.9,82.207,94.897,605.79,1.1034,0,8.2759,42.483,22.621,14.897,9.931,68.414,51.31
831.09,46.629,36.571,951.77,0,0,2.7429,26.057,42.514,10.057,3.6571,12.343,71.314
541.91,17.739,0.69565,306.78,0,0,0,0.34783,76.522,5.2174,2.4348,0.34783,3.4783
2037.5,37.053,0,721.68,0,0,0,0.42105,155.79,1.6842,6.7368,0,136.84
68.69,1.7241,0.068966,30.483,0,0,0,0.068966,1.7931,0.27586,0,0,10.552
155.66,19.657,0.28571,320.91,0,0,0.34286,0,5.2571,80.229,1.1429,0,18.971
366.3,22.522,1.087,287.61,0,0,0.86957,0,17.913,84.478,4.7826,0,3.1739
1556.7,116.67,13.818,1141.5,0,0,0.090909,17.455,4.0909,77.758,19.394,0,15.515
1253.1,11.52,4.8,597.44,0,0,0.32,11.84,61.76,11.84,96.96,0,45.12
1054.4,13.241,39.632,489.47,0,3.6782,0.36782,261.7,60.69,17.655,0.091954,5.1494,251.77
1624.8,3.6226,3.6226,659.32,0,1.2075,1.2075,3.6226,9.6604,54.34,0,1.2075,587.47
910,2.25,11.5,738.5,0,0,0.75,27,68,142,2,4.25,1072.8
1413.1,11.789,9.2632,742.74,0,0,1.6842,48.842,34.526,44.632,0,5.0526,1141.9
492.35,2.4348,0.69565,206.96,0,0,2.087,33.565,28.174,17.913,9.5652,27.826,40.348
3572.2,9.9048,31.238,1262.1,0,0,0,24.762,11.81,51.81,0,33.524,1164.6
1118.8,2.3704,7.1111,982.52,0,0,4.7407,24.889,8.2963,39.111,0,13.037,132.74
2837.3,6.4,19.2,2210.1,0,0,4.2667,40.533,119.47,61.867,0,10.667,409.6
2297.4,8.4,0,1098,0,0,36.8,3.2,91,234.2,0,45.8,1090.6
647.83,124.33,0,3713.2,0,0,5.1667,188.67,65.5,256.5,0,0,64.167
1116,10.5,0,576.67,0,0,1.8333,2.6667,19,3,0,1.3333,37.833
1322.6,1.7021,0,2260.3,0,0,4.3404,264.34,197.53,266.13,0,30.043,216.26
1469.7,3.8095,0.7619,1375.2,0,0,2.2857,10.667,183.62,67.048,0,6.0952,125.71
1614.3,4.4138,2.7586,607.45,0,0,0.55172,38.621,43.586,49.103,0,3.3103,377.38
1911.4,10.593,0,1673,0,0,0.22069,3.7517,55.393,21.407,0,71.062,792.28
4711.3,13.091,4.3636,1770.2,0,0,0,18.909,36.364,5.8182,0,17.455,24.727
3161.3,9.3333,4,1300,0,0,1.3333,18.667,92,98.667,0,0,137.33
2696,5,0.25,2770,0,0,1,88.75,193.75,68.75,0,16.5,2148
176.96,5.4701,0.2735,769.91,0,0,0,2.188,9.0256,3.8291,0,0.82051,12.581
1972.6,1.5238,2.2857,696.76,0,0,6.4762,0.38095,10.286,19.429,0,0,0
1623.5,2.9565,6.087,518.78,0,0,1.0435,0,16.174,6.087,0,0,11.304
7330.7,34.667,0,12387,42.667,0,0,128,216,232,0,0,2882.7
1065.3,79.484,0,4938.3,8.2581,0,0,33.032,48.516,51.613,0,0,154.84
458.88,10.88,0,1345.9,0,0,0.96,3.84,46.72,33.6,0,0,62.72
450.56,5.6,1.28,2448,0,0,0.64,0.16,39.04,11.84,0,0,36
991.64,24.182,0,3515.3,0,0,0,29.091,99.091,15.091,0,0,84.545
347.2,9.12,0.32,280.64,0,0,0.8,2.4,10.24,10.24,0,0.64,9.92
43.77,0.39344,0,54.328,0,0,0.4918,0.39344,1.3115,0.42623,0.032787,0.065574,1.4754
103.1,0.7,0,75.6,0,0,2.05,0.3,3.45,1.2,0,0.1,10.3
133.79,1.1586,0,44.414,0,0,0.55172,0.22069,2.069,0.68966,0,0.46897,0.44138
4343.6,31.238,0,6586.7,0,24.381,20.571,313.14,180.57,317.71,0,48.762,365.71
1761,15,0.5,2083.5,0,20,36.5,70.5,72.5,243.5,0,8.5,80.5
2619.5,15.902,0,1483.4,0,0.58896,0.9816,12.761,101.69,492.96,6.2822,126.04,50.258
3921.7,29.667,0,4081.7,0,266.67,397.67,32.333,355.33,972.33,74.667,107,309.67
1891.2,27.52,0,1832,0,545.92,92.8,26.88,203.52,680,5.12,97.28,97.6
2892,28.571,0.28571,12516,0,9.1429,274,230.86,964,3228,9.1429,429.71,379.43
891.88,2.2353,0.47059,223.76,0,0,17.176,8.7059,5.7647,70.588,0.94118,67.059,17.059
1488.3,0.25532,0.085106,679.36,0,0,1.4043,73.064,59.021,34.851,0,65.66,135.19
1178.1,7.8049,0,821.76,0,0,0.29268,93.171,34.732,78.829,0,69.171,64.585
466.35,0,0.11594,230.81,0,0,0.028986,3.7681,3.913,0.92754,0,0.52174,58.957
188.59,1.8049,0.63415,258.34,0,0,0.14634,14.488,13.951,2.2927,0,40.829,8.4878
