9.7255,2.1961,10.039,5.9608,0.31373,0.31373,0,0.31373,1.2549,0,0,0,2.5098,0.31373,0.62745,0.31373,0.94118,0,0,0,0.31373,3.1373,0,0,0.31373,0,0,0,0,0,0,0,0,0,2.1961,0,0,0,601.1,5.0196,0.94118,11.294,7.5294,2.1961,0,3.7647,2.5098,20.078,0,30.745,0,0,0,10.98,73.725,0.94118,64.314,17.882,0.31373,0.31373,26.667,10.353,13.176,4.0784,0,0,0,50.196,1.2549,0.31373,0.62745,0,0,17.255,0,0,0.31373,0,0,0,0,0,0,0,0.31373,0.31373,0.31373,0.62745,0.31373,0,3.451,12.549,0,2.1961,1.8824,0,0,0,0,0,0,0,0.31373,0,0,0,0,0,0.31373,0,0,0,0,0,0,0,0.62745,2.5098,0,0.62745,0,0,0,0,0.94118,0,0,0,0.31373,0,0,0,0,0,0.31373,1.2549,0,0,0,1.5686,0,0,0,0,0,0,0,0.94118,2.1961,0,0,7.2157,0,1.5686,1.8824,55.843,2.8235,0,0,0,0,0.31373,0,1.2549,0,0,0
1.8182,1.8182,2.9091,4.0727,5.2364,0.58182,0,0,0,0,0,0,0.8,0.072727,0.58182,0,1.7455,0,0,0,0,0.14545,0,0,0.072727,0,0,0,0,0,0,0,0,0,0,0,0,0,119.93,1.1636,1.5273,0,1.1636,1.2364,0,0,0,12.8,0,5.8182,0,0,0,3.2,36.727,0.58182,16,5.2364,0.072727,0.65455,7.7818,0.14545,1.7455,1.2364,0,0,0,6.5455,0,2.9091,0.14545,0,0,2.6182,0,0,0,0,0,0,0,0,0,0,0.072727,0.72727,0,0,0,0,0.14545,3.6364,0,1.3091,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072727,0,0,0,0,0.072727,0.072727,0.58182,0.58182,0.58182,4.7273,0,0,0,0.58182,0,0,0.072727,0.072727,0,0,0,0,0.58182,0,0,0,0,0,0.072727,0,0.58182,0,0,0,0,0,1.1636,0,0,0,2.3273,0,0,4.0727,9.6,2.9818,0,0,0.58182,0,0,0,0.58182,0,0,0
0.051282,0.20513,1.2308,0,0,0.20513,0,0,0,0,0,0,0,0,0,0.025641,0.23077,0,0.20513,0,0,0.076923,0,0,0.025641,0,0,0,0,0,0,0,0.025641,0,0,0,0,0.20513,26.923,8.6154,0.23077,0.076923,0.5641,0.025641,0,0.025641,0,2.7179,0,0.41026,0,0,0,0.025641,11.41,0.25641,12.385,3.7949,0.12821,0.48718,0.97436,0.4359,1.2308,0.025641,0,0,0,1.9231,0,0.20513,0.051282,0,0,2.0513,0,0,0,0,0,0,0,0,0,0,0.025641,0.23077,0.025641,0.33333,0,0,0.076923,3.4872,0,0.46154,0.89744,0,0.076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025641,0.025641,0,0.23077,0.076923,0,0,0.025641,0,0,0,0.41026,0,0,0,0,0,0.23077,0,0.66667,0,0.20513,0.025641,0,0,0,0,0,0,0,0.025641,0.051282,0.51282,0.20513,0,2.4872,0,0,0.41026,2.641,0.23077,0,0,0,0,0,0,0,0,0,0
0.11189,0,0.55944,0,0.27972,0.33566,0,0,0,0,0,0,0.39161,0.055944,0,0,0.33566,0,0,0,0,0.27972,0,0,0.11189,0,0,0,0,0,0,0,0.11189,0,0,0.055944,0,0.11189,34.07,1.7343,0.33566,0.16783,1.3986,0.5035,0,0.16783,0,1.3427,0,0.72727,0,0.11189,0,0.33566,18.517,0.5035,10.014,3.3007,1.5105,0.95105,3.8042,0.33566,0.95105,0.39161,0,0,0,2.965,0,0.33566,0,0,0.11189,5.035,0,0,0,0,0,0,0,0,0,0,0.055944,0.22378,0.11189,0.83916,0,0.055944,0.55944,1.9021,0,0.67133,1.0629,0,0.44755,0,0,0.11189,0.11189,0,0.11189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16783,0,0.22378,0,0,0,0,0,0,0.8951,0.11189,0,0.11189,0,0,0.22378,0,0.67133,0,0.78322,0,0,0,0,0,0,0,0,0.055944,0,0.39161,0,0,0.55944,0,0,1.2308,4.5874,0.33566,0,0,0.11189,0,0,0,0,0,0.22378,0
0.17944,0,0.23925,0,0,1.0168,0,0,0,0,0,0,0.11963,0,0,0,0.23925,0,0,0,0,0.35888,0,0,0,0,0,0,0,0,0,0,0,0,0.29907,0.11963,0,0,56.164,0.77757,0.59813,0.23925,1.3159,0.17944,0.35888,1.914,0,0.59813,0,0.77757,0,0,0,0.059813,10.108,0,3.5888,8.015,0.11963,0.4785,2.0336,1.1963,2.9308,1.1364,0,0,0,1.3159,0,0.23925,0.059813,0,0,1.5551,0,0,0,0,0,0,0,0,0,0,0.11963,0.4785,0.23925,0.11963,0,0,0.35888,4.2467,0,2.8112,0.65794,0,0.35888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11963,0.83738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83738,0,0,0,0,0,0,0,0,0,0.29907,0,0,0,2.6916,0,0,0.23925,5.5626,0.41869,0,0,0.29907,0,0,0,0,0,0,0.11963
0.8,0,1.4545,0,0.36364,2.4727,0,0,0,0,0,0,0.65455,0.072727,0,0.072727,0.72727,0,0,0,0,0.72727,0,0,0,0,0,0,0,0,0,0,0,0,0.29091,0.21818,0,0,34.036,0.29091,1.0909,0.072727,1.0909,0,0.43636,1.3818,0,1.2364,0,1.5273,0,0,0,0,30.618,0,4,20.509,0.87273,0.58182,6.1091,0.58182,0.94545,0.65455,0,0,0,1.6,0,1.6,0.36364,0,0,3.6364,0,0,0.072727,0.072727,0,0,0,0,0,0.072727,0.14545,0.50909,0,0.36364,0.29091,0.072727,3.2,13.964,0,5.8909,1.6,0,0.29091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21818,0,0,0.14545,0.14545,0,0,0.29091,0,0,0.072727,0,0,0,0,0,0,0.29091,0,0,0,0,0,0,0,0,0,0,0,0.29091,0,0.87273,0,0,3.5636,4.9455,1.2364,0,0,0.29091,0,0,0,0,0,0.58182,0.072727
17.333,2.6667,3.3333,0.66667,13.333,4.6667,0,0,0,1.3333,0,0,7.3333,0,0.66667,0,2,0,5.3333,0,10,2.6667,0,0,5.3333,0,0,0,0,0,0,0,0,0.66667,0.66667,0,0,0,306.67,0.66667,0,0.66667,0.66667,0,14.667,50,0,4,0,0,0,0,0,0.66667,53.333,13.333,12,338,8.6667,12,18,7.3333,5.3333,6.6667,0,0,0,38,0,18,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,2,0,0.66667,0,0,0,28.667,0,6,4.6667,0,0,0,0,0,0,0,0.66667,0,0,0,0,0,0,2,0,0,0,0,0,0.66667,2.6667,0,0.66667,0,0,0.66667,0,1.3333,2,0,0,0,0,0,0.66667,0,0,0.66667,0,2.6667,0,0,0,1.3333,0,0,0,0,0,0,0,0,1.3333,0,0,12.667,0,0,12,32.667,6,0,0,6.6667,1.3333,0,0,0,0,2,0.66667
0.64,0,13.44,0,0,0.64,0,0,0,0,0.64,0,2.56,0,0,0,6.4,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,290.56,0,0,0,0,0,3.84,44.16,0,1.92,0,0.64,0,0,0,0,98.56,4.48,8.96,233.6,0,3.84,14.08,3.84,11.52,0.64,0,0,0,81.92,0,5.76,0.64,0,0,17.92,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.88,0.64,0.64,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0.64,1.28,0,1.28,1.28,1.92,0,0,0,0,0,1.28,1.28,1.28,0,0.64,0,0,1.28,0,13.44,0,0.64,0,1.28,0,0,0,0,0,0,0,0.64,0,0,0,3.2,0,1.28,2.56,60.16,1.92,0,0,7.68,0,0,0,0,0,0,0
5.2364,0,11.055,0,1.7455,12.218,0,0,0,1.1636,0.58182,0,5.8182,0,1.7455,0,4.0727,0,3.4909,0,0,0,0,0,4.0727,0,0,0.58182,0,0,0,0,0,0,0,0,0,1.7455,278.69,0,0,0,1.7455,0,3.4909,37.236,0,1.7455,0,1.1636,0,0,0,0,86.691,7.5636,39.564,331.64,0.58182,1.7455,10.473,2.3273,18.036,7.5636,0,0,0,32,0,2.3273,0,0,0,4.6545,0,0,0,0,0,0,0,0,0,0,0,1.7455,0,0,0,0,1.1636,42.473,0,4.0727,12.218,0,0,0,0,0,0.58182,0,0.58182,0,0,0,0.58182,0,0.58182,0,0.58182,0,0,0,0,0.58182,0.58182,0,0.58182,1.1636,2.3273,0,0,0,7.5636,0,0,0,0,0,1.1636,0,0,0,0,1.1636,1.1636,0,0,0.58182,0,0,0,0,0,0,0.58182,0,0,0,0,6.4,0,0,8.1455,45.382,5.2364,0,0,6.9818,0,0,0,0,0,0.58182,0
6.2439,0,8.5854,0,0,7.0244,0,0,0,0,0,0,1.561,0.78049,0,0,4.6829,0,0,0,0,3.122,0,0,1.561,0,0,0,0,0,0,0,0,0,0,0,0,0,462.05,4.6829,0,0,0.78049,0.78049,2.3415,53.854,0,2.3415,0,3.122,0,0,0,1.561,57.756,4.6829,61.659,288.78,0.78049,0.78049,10.927,8.5854,1.561,4.6829,0,0,0,92.098,0,3.122,2.3415,0,0,14.049,0,0,0.78049,0,0,0,0,0,0,0,0,0.78049,0,0.78049,0.78049,0,2.3415,64,0,9.3659,6.2439,0,0,0,0,0,0,0,0.78049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78049,0,0,0.78049,0,0,0,0.78049,0,0,0,0,0,0,0,0,0,0,0.78049,0.78049,0,1.561,0,0,0,0,0,0,0,0,0,0,0,0,5.4634,0,0,7.0244,11.707,9.3659,0,0,9.3659,0,0,0,0.78049,0,1.561,0
5.12,0,17.92,0,0,8.96,0.64,0,0,0,0,0,2.56,0,0.64,0,2.56,0,0,0,0,0.64,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,247.68,5.76,0,0,3.2,0,3.2,21.12,0,8.96,0,0,0,1.92,0,0,59.52,1.28,14.08,137.6,0,2.56,8.96,2.56,7.04,3.2,0,0,0,69.12,0,10.88,0,0,1.92,22.4,0,0,0,0,0,0,0,0,0,0,1.28,1.92,0,0,0,0,7.04,50.56,0,8.32,1.28,0,0.64,0,0,0,0,0,0.64,0,0,0,0,0.64,0,0.64,0,0,0,0,0,0,0,1.28,0,1.92,0.64,0.64,0,0,2.56,0.64,0,0.64,0.64,0,2.56,0,0,0,0,0,0.64,0,0,0,0,0,0,0.64,0,0,0,2.56,1.28,0,0,2.56,0,0,3.84,17.92,5.12,0,0,0,0,0,0,0,0,3.2,2.56
0.57143,0.57143,30.286,0,0.57143,12.571,0.57143,0,0,0,0,0,0.57143,1.7143,0,0,0.57143,0,0.57143,0,0,2.8571,0,0,1.7143,0,0,0,0,0,0,0,0,1.1429,4,0,0,1.7143,230.29,17.714,1.7143,1.1429,4.5714,0.57143,2.2857,13.143,0,6.8571,0,4.5714,0,0.57143,0,1.1429,88.571,4,26.857,57.714,4,8.5714,16.571,1.7143,2.2857,5.1429,0,0,0,54.286,0,9.1429,2.2857,0,0,42.857,1.1429,0,1.1429,0,0,0,0,0,0,0,1.1429,2.8571,0,0.57143,0,0,9.7143,45.714,0,8,3.4286,0,0,0,0,1.1429,0,0,2.8571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2857,1.1429,4.5714,1.7143,0,0,0,1.1429,0,0,2.2857,0,0,0,0,0,6.2857,0,6.2857,0,1.1429,0.57143,1.7143,0,0,0,1.1429,0,0,0,2.2857,0,0,0,8,0,0,1.7143,12.571,2.2857,0,0,0,0,0,0,0.57143,0,1.1429,0
1.8,0,1.8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.9,9.1,0,0.1,0,5.9,0.1,9.6,0,0,0,1.8,0.8,0.8,0.8,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0.1,0,0,7.2,0,0,3.2,3.6,0.9,0,0,0,0,0,0,0,0,0,4.8
1.7391,0,5.5652,0,0,6.2609,0,0,0,0,0,0,3.1304,0.34783,0,0,3.8261,0,0,0,0,4.5217,0,0,0.34783,0,0,0,0,0,0,0,0,0,1.7391,0.34783,0,2.087,275.83,21.913,1.0435,2.4348,6.6087,1.3913,7.6522,12.87,1.0435,9.3913,0,4.8696,0,0.34783,0,1.3913,62.609,0.34783,41.739,170.78,5.2174,3.4783,29.217,3.8261,1.0435,6.2609,0,0,0.69565,194.09,0.69565,2.087,1.7391,0,0,20.522,1.0435,0,0,0.69565,0,0,0,0,0,0,0.69565,1.7391,0,0.69565,0,0,3.1304,46.609,0.69565,22.609,2.087,0,0,0,0,0,0,0,0,0,0,0,0,0.34783,0,0,0,0,0,0,0,0,0,0,0,0.34783,1.3913,0,0,0,0.34783,0,0,1.3913,0,0,2.7826,0,0,1.0435,0,1.3913,0,2.7826,0,0,0,0,0,0.69565,0,0,0,5.5652,0,0,0,9.7391,0,0.34783,5.2174,26.435,7.6522,0,0,5.5652,0.69565,0,0,0,0,1.3913,0.69565
1.0159,0,9.1429,0,0,1.0582,0,0,0,0.71958,0,0,1.7354,0.33862,0,0,2.0317,0,1.0159,0,0,1.0159,0,0,0.88889,0,0,0,0,0,0,0,0,0.33862,0.67725,0.042328,0,1.0159,185.31,11.598,1.0582,2.836,6.3492,0,4.7831,10.709,0.50794,2.1587,0,4.4021,0.042328,0.042328,0.71958,3.5556,29.757,1.3545,83.852,79.492,3.0053,1.7354,2.5397,17.397,2.1587,7.3228,0,0,0.33862,37.291,0,4.4868,3.0899,0,0,11.513,0.16931,0,0.16931,0.042328,0,0,0,0.2963,0,0,1.9048,1.9048,0.33862,0.084656,0,0,2.3704,7.2804,0,9.6085,0.33862,0,0,0,0.042328,0,0,0,0.71958,0,0,0,0.12698,0.042328,0,0,0.042328,0,0,0,0,0,0.38095,0.16931,0,0.33862,1.0159,0.042328,0,0,0.21164,0,0,0,0,0,0,0,0,0,0,0,0.042328,0,0.042328,0.84656,0.084656,0,0,0,0,0,0.084656,1.6931,0.33862,1.1005,0,2.3704,0,0,2.836,7.8307,1.7778,0,0,2.3704,1.4392,0,0,0.33862,0,0,0.67725
0.078313,0,0.53012,0,0.0060241,0.26506,0,0,0,0,0,0,0.048193,0.0060241,0,0,0,0,0.096386,0,0,1.0663,0,0,0.048193,0,0,0,0,0.0060241,0,0,0.43976,0.0060241,0.87349,0,0,0.048193,17.88,0.92169,0.054217,0.28916,0.19277,0,0.18072,0.11446,0,0.29518,0,0.1988,0,0,0.024096,0.24699,2.6386,0.048193,2.3675,3.4398,0.10843,0.0060241,1.0301,0.50602,0.15663,0.71687,0,0,0,0.78916,0.0060241,0.6747,0.24699,0,0.096386,1.0783,0,0,0.0060241,0,0,0,0,0,0,0,0.20482,0.42169,0,0.19277,0.24096,0,0.64458,4.0602,1.8976,1.4819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072289,0.0060241,0.048193,0.084337,0,0,0,0.0060241,0,0,0.066265,0.048193,0,0,0,0,0,0.018072,0,0,0.096386,0,0.054217,0,0,0,0,0,0,0,0.21084,0.28916,0,0,0.71084,0,0,0.25904,1.6084,0.40964,0,0,0.096386,0,0,0,0,0,0,0.048193
0.5614,0,11.333,0,0.2807,1.6842,0,0,0,0,0,0,0.84211,0.035088,0,0.5614,1.1228,0,0,0,0,1.8246,0,0,0.10526,0,0,0,0,0,0,0,0,0.84211,2,0,0.035088,0,113.61,12.947,0.42105,1.6842,3.7544,0.2807,1.0175,0.94737,0.63158,1.6842,0,7.5789,0,0,0,1.4737,26.807,1.1579,27.088,20.526,0.21053,0.63158,6.386,3.193,6.7719,3.5088,0,0,0,1.4737,0,3.4035,0.10526,0,0,11.719,0.070175,0,0,0,0,0,0,0.035088,0,0,1.6491,0.31579,0,0.070175,0,0,0.2807,3.9649,0,1.7193,0.2807,0,0.070175,0,0,0,0,0,0,0,0,0,0.035088,0.070175,0,0,0.035088,0,0,0,0,0,0,0.31579,0.31579,0.31579,0.2807,0,0,0,0.38596,0,0,0.035088,0,0,0,0,0,0.35088,0.45614,0.035088,0,0.84211,0.035088,0.035088,0,0,0,0,0,0,0.035088,0,0,0,0,7.9298,0.035088,0,2.2807,6.7018,1.1228,0,0,0.035088,0.035088,0,0,0,0,0.2807,0
3.2443,0.30534,0.91603,0,0.91603,19.542,0.34351,0,0,1.374,0.15267,0,0.41985,0,0.19084,0,0.34351,0,0,0,0,1.0687,0,0,0,0,0,0,0,0,0,0,0,0.49618,0.61069,0,0,0,87.405,6.2595,0.45802,0.26718,1.2977,0.19084,0.19084,1.2977,0.64885,0.45802,0,5.3817,0,0,0,0,16.947,0.49618,22.634,29.962,0.45802,0.038168,7.9771,1.9084,0.91603,2.2519,0,0,0.15267,4.5802,0,2.2137,0.38168,0,0,10.878,0.038168,0,0.076336,0,0,0,0,0,0,0.038168,0.22901,0.41985,0,0.15267,0,0,0.91603,5.9924,0.34351,1.9466,0.72519,0,0,0,0,0,0,0,0.038168,0,0,0,0.076336,0.076336,0.038168,0.038168,0,0,0,0,0,0,0.22901,0.038168,0.038168,0.34351,0.53435,0,0,0,0.076336,0,0,0.19084,0,0,0.038168,0,0,0.19084,0.83969,0,0.15267,0.61069,0,0.1145,0,0,0,0.45802,0,0,0.038168,0.15267,0.30534,0.22901,0,4.6183,0,0,1.2595,3.1298,1.4122,0,0,1.6794,0.34351,0,0,0.15267,0,0.64885,0
