21.302,122.14,40.372,0,64.465,6.9767,88.837,0.55814,0.37209,6.5116,12.465,2.6047,1.3023,1.3023,5.4884,0.55814,4.2791,2.2326
2.7438,25.074,8.6116,0.016529,19.322,1.1736,25.008,0,0.42975,0.18182,0.59504,0.42975,0.18182,0.33058,1.7355,1.1901,0.26446,0.38017
3,35.967,12.867,0.22222,16.867,1.2111,26.356,0,0.4,0.57778,2.1,0.5,0.18889,0.31111,1.7222,0.95556,0.24444,0.81111
10.682,73.296,19.553,0.35754,40.201,2.0112,29.899,0,4.5587,1.2067,1.4525,0.6257,0.35754,4.2235,2.7709,3.933,0.46927,0.73743
5.6991,38.071,18.956,0.070796,26.655,4.4602,37.292,0.21239,5.1504,2.5133,3.0265,2.1062,0.67257,10.903,6.6195,4.0885,1.0088,1.3628
15.083,119.42,38.833,0.75,46.5,14.917,73.583,0,2.1667,4,9.75,1.1667,0.75,1.3333,7.8333,3.75,2,2.25
6.8889,104.69,27.556,0.73333,45.622,6.9111,62.822,0,0,0.4,19.622,2.2444,0.35556,0.35556,11.733,1.1333,6.7778,1.1111
12.523,129.79,21.84,0,15.73,3.1392,82.16,0,0.20253,1.5865,5.9072,1.1477,0.3038,0.57384,6.5148,11.544,8.9451,0.47257
1214.4,3486.3,9.3571,0,51,14.714,1752.9,0,0,27.143,18.929,1.5,14.429,4.6429,64.714,3.2857,10.286,73.286
10.331,138.56,36.023,0.73143,9.2343,10.56,106.47,0,0.18286,3.7486,4.5257,2.2857,1.0514,2.1943,3.6114,14.171,4.7086,2.9714
5.7262,41.149,4.9107,0.095238,0.96429,2.2798,68.756,0,0,0.011905,0.10714,2.8571,0.29762,14.732,1.3988,8.4524,7.1726,2.381
152.38,1371.4,459.58,0,8.5333,15.848,3264.6,1.219,0,3.6571,34.133,40.229,0,81.676,120.69,515.66,140.19,119.47
24.235,205.8,85.852,0,1.9753,0.4321,268.12,2.7901,2.3704,0,9.9136,0.80247,0.48148,170.41,13.469,3.9753,4.3951,138.84
135.05,446.83,938.57,0,7.3394,2.9358,1740.6,0,0,0.58716,59.009,26.422,3.8165,9.6881,250.13,47.853,8.5138,160.29
69.333,384,1177.3,1.3333,10.667,2.6667,1601.3,0,0,2.6667,41.333,73.333,14.667,38.667,85.333,62.667,28,148
0.24806,1.4419,0.3876,0,0,0.031008,39.643,0.031008,0.031008,0,0.12403,0.093023,0,0.62016,0.54264,0.32558,0.43411,0.29457
4.5313,10.188,17.219,0,3.125,0.28125,145.28,9.5,0,0.0625,2.3438,0.15625,0.0625,39,15.438,1.5625,2.7813,30.281
4.625,22.438,12,0,4,0,729.13,2,1.5,0.5,10.063,26.375,4.125,6.0625,74.688,0.625,1.5625,17.063
737.88,1174.6,698.35,0,1.8824,9.4118,1108.7,0,0,0,18.824,3.7647,0,0,37.647,60.235,45.176,5.6471
38.593,513.67,199.12,3.5165,2.3736,16.176,268.22,0,0,11.516,7.1209,2.022,3.0769,3.956,15.209,9.7582,98.022,7.6484
6.7692,129.85,66.462,15.385,11.077,2.7692,293.54,0,0,9.2308,18.462,1.8462,5.5385,2.1538,13.231,5.2308,77.231,5.8462
88.615,731.08,142.15,0.61538,49.846,4.9231,736,0,0,15.385,52.308,0,0.61538,6.1538,40.615,0,19.077,43.077
20.462,159.85,81.231,0,84.462,18.308,506.31,0,0,8.9231,22.615,1.2308,4,1.2308,22.462,3.8462,9.2308,4.7692
21.873,167.17,8.7302,0,140.6,1.6825,69.968,0,0,2.6667,5.0476,1.1429,0.79365,3.0476,4.8254,4.9206,3.9365,3.4286
8.8395,39.173,7.2222,0,19.383,1.716,57.346,2.3827,0.39506,0.4321,7.1852,0.49383,0.23457,3.5802,3.9877,3.6543,1.0123,1.4198
6.878,57.585,14.878,0,21.22,1.8293,58.976,0.19512,2.3415,1.2195,1.7561,1.3171,0.80488,14.537,4.0488,3.3415,3.1463,4.2195
2.3796,24.796,16.066,0.12409,7.5255,1.073,32.438,0,1.4088,0.46715,1.7883,0.94891,0.17518,7.365,2.7445,1.5328,0.47445,1.927
11.891,55.239,20.457,0.17391,27.239,5.1304,47.609,0,0.86957,1.6304,2.6304,1.587,0.8913,5.413,3.8261,2.6522,1.6304,2.9783
31.319,187.91,79.206,0,86.468,30.184,177.7,0,3.1773,3.1773,16.794,9.7589,2.4965,2.4965,16.34,1.8156,11.121,16.567
205.61,861.73,155.21,2.0157,553.32,73.575,708.54,0,8.063,4.0315,117.92,12.094,10.079,8.063,106.83,41.323,145.13,30.236
153.6,1486.5,141.65,1.7067,728.75,184.32,2517.3,0,0,15.36,300.37,32.427,44.373,37.547,218.45,54.613,508.59,112.64
19.373,452.5,118.31,2.7676,270.88,21.795,463.91,0,1.3838,12.454,79.222,10.032,2.7676,11.07,38.054,4.4973,68.151,31.135
188.85,1875.9,285.38,8.3934,696.66,71.344,4314.2,0,8.3934,4.1967,268.59,46.164,20.984,41.967,503.61,83.934,323.15,507.8
16.658,141.59,126.68,0.87671,69.699,67.507,263.45,0,2.6301,7.0137,39.014,14.466,4.3836,0.87671,26.301,21.918,36.822,18.411
1.7107,25.862,12.478,0.10063,13.182,2.1132,65.61,0,1.8113,0.7044,3.9245,0.40252,0.60377,3.522,3.8239,1.7107,3.8239,0.80503
139.11,2227.6,8.4444,0,15.111,40.444,283.11,0,0,7.5556,88.444,26.222,0,106.67,42.667,152.89,17.778,0
25.859,289.62,34.909,0,66.586,48.485,275.39,0,3.8788,0.64646,23.919,7.1111,0,2.5859,142.22,70.465,295.43,36.202
44.281,411.68,26.984,0,41.514,8.3027,200.65,0,0,2.7676,50.508,3.4595,2.0757,5.5351,13.838,28.368,22.832,10.378
65.576,646.94,44.138,7.5665,134.94,52.966,320.32,0,7.5665,2.5222,85.754,23.961,1.2611,34.049,47.921,37.833,123.59,10.089
8.142,111.95,33.751,0.56805,27.503,15.243,90.509,0,3.8343,0.52071,10.32,4.497,0.66272,3.2189,5.4438,2.3669,3.787,4.0237
548.17,1519.3,58.435,0,314.43,66.783,845.91,0,8.3478,2.7826,116.87,50.087,5.5652,5.5652,97.391,16.696,105.74,97.391
32.052,213.3,40.104,0.051948,95.221,14.078,227.12,0,0.41558,2.026,10.338,19.896,0.31169,2.2857,19.273,6.4416,83.429,222.39
28.4,153.8,39.2,0,72.2,14.2,253.2,0,0,1,13.6,0.8,0.4,3.4,13.2,12,25.6,45.2
3.583,28.17,13.9,0.49421,5.6216,1.7297,68.139,0,2.7181,3.0888,4.2008,1.3591,0.061776,1.9768,4.0772,2.2239,0.86486,4.8185
3.375,120.13,44.438,0.0625,31.25,5.625,64.906,0,3,2.8125,8.8438,1.7188,0.59375,4.7813,3.75,1.6875,13.938,4.75
33.407,355.56,83.407,0.074074,3.6296,2.2222,273.48,0,0,0.22222,48.815,3.4815,0,24.074,12.222,1.2593,11.778,8.7407
8.8054,107.17,2.7919,0.42953,10.094,2.5772,217.99,0,1.2886,4.2953,4.0805,1.0738,1.9329,8.8054,18.899,4.5101,4.2953,7.7315
34.476,240.29,23.81,3.0476,4.6667,5.9048,431.43,0,0,37.048,14.857,1.0476,3.0476,20,28.667,1.7143,11.619,31.333
167.53,976.94,96,0,675.76,84.706,833.88,0,45.176,20.706,304.94,18.824,24.471,54.588,175.06,97.882,79.059,24.471
427.57,2069.8,247.83,21.787,1021.3,96.681,829.28,0,10.894,0,153.87,1.3617,0,43.574,106.21,145.7,21.787,152.51
38.886,161.62,33.418,0,112.81,11.747,84.456,0,3.6456,3.038,28.354,1.6203,2.6329,3.443,11.342,4.8608,10.532,15.392
130.96,1076.1,292.15,0,208.59,32,257.19,0,0,3.5556,30.222,2.3704,6.5185,14.222,24.296,155.85,0.59259,21.333
35.579,833.89,176,6.9474,675.37,38.105,609.47,0,20.211,30.526,138.95,21.053,34.947,20.421,58.947,47.368,176.84,101.47
35.137,458.88,7.9477,22.17,138.88,33.882,996.81,0,20.497,2.9281,92.863,10.458,0.8366,7.1111,76.131,46.013,92.863,28.863
11.636,104.34,50.23,0.09697,81.358,9.2121,209.16,0.77576,8.9212,1.4545,24.921,6.0121,2.8121,2.6182,9.3091,21.042,21.624,19.879
21.854,218.02,34.081,3.122,131.12,4.4228,226.34,0,6.5041,1.8211,28.618,8.3252,0.52033,4.1626,10.667,31.74,10.667,15.089
7.619,252.44,62.476,3.8095,94.984,17.778,321.02,0,5.0794,12.952,70.349,9.3968,4.5714,10.667,20.063,10.921,18.032,22.095
1,48.66,25.78,0,1.02,9.32,54.72,0,0,1.46,2.96,0.44,0.32,0.34,2.08,3.68,1.7,4.86
0.8172,23.14,15.441,0.086022,0.47312,5.9355,40.516,0,0.34409,4.9462,3.3548,0.51613,0.51613,1.9785,3.871,4.086,7.3548,8.4731
9.0526,75.298,36.702,0.70175,7.3684,10.386,65.965,0.2807,0.35088,5.614,26.596,2.8772,1.6842,3.6491,8.7719,2.5263,2.4561,33.895
3.9385,74.585,27.323,0,12.8,13.538,65.477,0,0,3.2,24.862,1.2308,0.49231,0,7.3846,0.98462,6.4,3.9385
78.545,410.18,25.766,0.41558,84.364,14.13,105.14,0,0.83117,3.7403,18.286,2.4935,2.0779,4.1558,11.221,0.83117,8.3117,24.104
43.636,260.57,23.273,0,162.08,20.779,159.17,0,0.83117,9.974,49.87,7.4805,4.1558,10.805,19.948,7.0649,27.844,17.455
161.43,1023,209,4.8571,14.143,0,257.86,0,0,0,10.286,23.429,0,48.857,7.1429,190.43,0.28571,4.5714
43.556,582.22,115.11,0,4,0,176,0,0.44444,0.44444,3.1111,8.8889,0.44444,23.556,11.111,85.333,4.4444,3.5556
1.6421,44.337,31.874,0.67368,1.3474,0.46316,75.032,0.084211,0,10.232,31.032,2.0632,0.37895,2.4,9.1368,2.3158,3.2842,9.7684
2449.3,5390.7,1478.3,0,936.42,98.526,1879.6,0,0,20.211,34.526,0.84211,0,33.684,155.79,87.579,128,107.79
407.77,4077.7,706.74,0,425.14,122.51,2372.6,14.629,14.629,94.171,166.4,46.629,0,14.629,101.49,200.23,15.543,31.086
32.552,236.69,401.1,0,25.379,80.552,573.79,1.1034,0,9.931,60.138,104.83,0,1.1034,30.345,68.966,9.931,52.414
41.6,383.54,431.54,0,4.5714,47.086,826.97,0,0,2.7429,35.657,40.686,0,3.6571,56.229,15.086,68.571,76.8
32.348,421.57,91.826,0,0,18.783,292.52,0,0,0,3.1304,52.174,0.69565,1.7391,30.609,0.69565,5.2174,4.1739
176.42,452.21,1248.4,1.6842,170.53,36.632,704.42,0,0,0,0.42105,1.6842,0,0,160,0,6.7368,138.53
2,31.034,31.724,0,3.7241,1.7241,30.207,0,0.068966,0,0.13793,0.41379,0,0.2069,1.7241,0,0,10.69
3.9429,70.686,80.171,0,0.45714,20.229,311.66,0,0,1.8286,0.97143,0.28571,0,76.114,12.914,0,1.1429,22.057
29.565,208.3,143.96,0.043478,1.4348,23.217,235.52,0,0,2.7826,0.82609,1.087,0.34783,93.739,38.565,0.34783,4.7826,4.2174
23.364,1368.6,118.3,0,0,118.64,1140.6,0,0,0.87879,21.364,13.818,0.030303,81.485,39.03,0,19.424,17.515
50.24,1016.3,186.56,0,1.28,11.2,572.48,0,2.56,1.92,18.88,6.08,1.28,13.44,70.4,0,94.4,47.68
54.621,678.99,304.74,0,1.4713,17.195,431.82,0,20.506,2.2069,294.07,41.563,0,17.655,70.161,5.8851,0.091954,256.92
122.57,832,626.11,1.8113,3.6226,3.6226,633.96,0,12.679,1.8113,6.0377,6.6415,0,62.792,38.642,3.6226,0,594.11
39,437.75,409,22.75,2,2.25,690,0,0,1,33,17.5,10.25,160,59,4.5,2,1089
71.579,957.47,346.11,0,8.4211,11.789,739.37,0,8.4211,0.84211,58.105,10.947,3.3684,30.316,50.526,9.2632,0,1146.9
16.348,198.96,274.43,0,3.1304,2.4348,203.83,0,0.34783,2.7826,39.826,2.087,0,9.3913,29.043,28.696,9.5652,41.043
251.05,2079.6,1171,3.0476,15.238,12.952,1235,0,6.0952,3.4286,25.524,35.048,0,64,43.429,36.571,0,1179.8
23.704,918.52,150.52,0,0,1.1852,976.59,0,3.5556,8.2963,42.667,8.2963,2.3704,29.63,16.593,13.037,2.3704,136.3
179.2,2414.9,183.47,4.2667,0,6.4,2197.3,0,4.2667,23.467,70.4,25.6,0,12.8,147.2,14.933,4.2667,430.93
81.4,894.2,1331.4,0.4,3.2,8.2,1043.4,0,0,38.6,7,0.2,6.8,237.4,87.6,52.4,0.2,1113
32,364.5,256.5,0,2.6667,125.33,3610.2,2.6667,10.667,11.333,229,0,26.667,269.33,49.667,2.6667,0,72.167
233.33,825.67,126,0,0,10.833,482.83,0,0,2,8.8333,0,4,2.8333,30.667,1.3333,0,40.5
46.553,513.36,775.49,0,0,1.7872,2200,0,2.8085,4.6809,316,0.085106,0,265.45,189.79,30.809,0,216.43
140.19,1143.6,177.52,0,0,3.8095,1376,0,1.5238,4.5714,7.619,0.7619,0,46.476,201.9,6.0952,0,134.86
93.241,932.41,541.79,0,8.8276,2.7586,615.17,0,2.7586,0.55172,51.862,3.8621,0,49.103,56.276,3.3103,0,379.59
111.89,1297,290.65,0,3.531,7.0621,1840.8,0,0,0.22069,7.5034,3.531,0.88276,14.124,73.71,74.814,0,813.46
674.91,3134.5,901.82,0,0,20.364,1730.9,0,0,0,20.364,4.3636,1.4545,5.8182,65.455,17.455,0,24.727
165.33,1997.3,914.67,0,5.3333,8,1338.7,0,0,9.3333,60,5.3333,2.6667,65.333,93.333,1.3333,0,156
16.5,740.25,1873,12,8,1,2725.8,0,0,1,162.25,1,4,40.75,213.75,20.5,0,2168.3
23.521,75.487,92.171,0.2735,1.9145,5.7436,741.47,0,0.2735,0.54701,4.3761,1.641,0,3.2821,14.769,1.3675,0,14.222
793.52,1170.7,58.286,0,0,1.9048,645.71,0,0,9.9048,0.38095,2.2857,0.7619,9.1429,17.143,0,0,0
74.609,1260.7,263.48,5.5652,0,2.7826,529.22,0,0,1.3913,0,6.2609,0,5.7391,24.696,0,0,11.478
74.667,6557.3,533.33,21.333,0,32,12344,42.667,0,48,253.33,0,0,128,269.33,24,0,2925.3
29.935,770.06,261.16,0,4.129,80.516,4858.8,8.2581,0,6.1935,66.065,0,6.1935,47.484,72.258,0,0,168.26
43.52,362.24,48.64,0,5.12,13.6,1319.8,0,0,1.28,15.04,0.16,5.12,30.72,49.12,0,0,69.12
43.36,356.32,50.08,1.28,2.56,7.04,2408.6,0,0,2.56,11.04,0,1.44,12.96,55.84,0,0,40
90.182,704.73,230.36,0,0,27.091,3356.2,0,2.9091,0.18182,110.55,0,20.364,14.545,108,0.54545,0,93.273
46.72,242.08,58.72,0,5.12,10.08,270.56,0,0,1.92,2.72,0.48,0.16,7.2,12,0.64,0,13.12
5.377,19.443,21.77,0,0.52459,0.42623,50.098,0,0.065574,0.62295,0.72131,0.22951,0.032787,0.13115,1.4098,0.065574,0.098361,1.6721
9.15,52.55,43.65,0.1,2.85,0.8,68.05,0,0.4,2.25,0.7,0,0.25,1.1,4.15,0.2,0,10.6
11.117,78.566,42.814,0,1.7655,0.93793,42.207,0,0.22069,0.55172,0.66207,0.027586,0,0.68966,2.8966,0.68966,0,0.66207
800,2186.7,1280,0,182.86,32,5686.9,0,624.76,22.095,428.19,4.5714,0,329.14,215.62,49.524,0,390.1
400,1066,288.5,0,12.5,14,1767.5,0,206.5,40.5,148.5,1,33.5,246.5,74,8.5,0,84.5
1106.8,643.93,861.64,12.564,19.436,16.883,1257.4,0,137.23,0.9816,39.067,0.19632,12.761,484.71,120.93,132.71,12.761,50.258
278.33,1880.3,1719.7,10.667,43.667,30,2710.7,0,1367.7,419.67,225.67,0.33333,54.333,876,397.33,107,74.667,352.67
445.76,661.76,947.52,0,10.24,28.48,802.88,0,1306.6,93.12,90.88,0,10.24,678.72,187.84,102.4,10.24,123.2
148.57,1593.1,1115.4,4.5714,45.714,28.857,11448,0,489.14,310.57,433.43,1.1429,150.86,3260.3,1071.4,434.57,18.286,406.86
20,221.41,638.71,0.94118,21.176,3.1765,190.47,0,0,18.118,16.941,0.47059,0,69.647,12.588,74,0,18
76.766,908.04,520.09,0,2.766,1.5319,557.11,0,0.17021,1.4468,167.62,0.085106,1.3617,14.213,75.574,71.149,0,139.32
52.976,929.46,204.29,0,4.6829,0.78049,686.54,1.561,0,0.87805,247.71,0,0,23.512,51.512,78.537,0,66.049
8.4058,155.01,288.9,0,0.92754,0,234.81,0,0.92754,0.028986,4.4058,0.52174,0,0.92754,10.116,0.52174,0,59.884
21.122,47.024,133.8,0,0.78049,2,224.39,0,0.58537,0.19512,23.61,0.68293,0.04878,0.78049,21.512,43.366,0.19512,9.4634
