NaN,739.750024442203,NaN,NaN,NaN,659.042348519843,439.857996195052,NaN,NaN,NaN,NaN,1864.05325490996,NaN,NaN,NaN,NaN,NaN,493.723907374355,932.026627454978,2792.9241835066,NaN,NaN,1974.89562949742,783.737849947901,NaN,NaN,1046.16451733199,391.86892497395,554.186348370725
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,659.042348519843,NaN,NaN,NaN,739.750024442203,523.082258665996,NaN,NaN,NaN,NaN,739.750024442203,NaN,NaN,NaN,NaN,NaN,2488.21257494918,2216.7453934829,3321.36531068921,NaN,1244.10628747459,NaN,932.026627454978,NaN,NaN,NaN,698.23104587665,932.026627454978
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,830.341327672304,NaN,NaN,NaN,698.23104587665,493.723907374355,NaN,NaN,587.139983496527,NaN,1046.16451733199,NaN,NaN,NaN,329.521174259922,NaN,1174.27996699305,466.013313727489,1244.10628747459,NaN,1046.16451733199,439.857996195052,932.026627454978,NaN,NaN,523.082258665996,415.170663836152,554.186348370725
NaN,739.750024442203,NaN,NaN,NaN,698.23104587665,493.723907374355,NaN,NaN,587.139983496527,NaN,1174.27996699305,NaN,NaN,415.170663836152,329.521174259922,NaN,1108.37269674145,466.013313727489,932.026627454978,NaN,987.447814748709,439.857996195052,987.447814748709,NaN,NaN,587.139983496527,439.857996195052,554.186348370725
NaN,659.042348519843,NaN,NaN,NaN,698.23104587665,466.013313727489,NaN,NaN,587.139983496527,NaN,1108.37269674145,NaN,NaN,415.170663836152,NaN,NaN,879.715992390105,523.082258665996,932.026627454978,NaN,1660.68265534461,329.521174259922,932.026627454978,NaN,NaN,466.013313727489,439.857996195052,622.053143737296
NaN,587.139983496527,NaN,NaN,NaN,739.750024442203,439.857996195052,NaN,NaN,523.082258665996,NaN,1567.4756998958,NaN,NaN,NaN,311.026571868648,NaN,1244.10628747459,466.013313727489,1244.10628747459,NaN,1046.16451733199,329.521174259922,523.082258665996,NaN,NaN,439.857996195052,391.86892497395,587.139983496527
