"net"	"Station"	"Latitude"	"Longitude"	"ESD_Zooplankton"	"ESD_Copepoda"	"ESD_Chaetognatha"	"ESD_Gel_carn"	"ESD_Gel_FF"	"ESD_Crust"	"ESD_Pteropoda"	"ESD_Rhizaria"	"ESD_Small_grazers"	"ESD_Copepoda_unid"	"ESD_Calanoida"	"ESD_Cyclopoida"	"ESD_Harpacticoida"	"ESD_Poecilostomatoida"	"ESD_Acartiidae"	"ESD_Augaptilidae"	"ESD_Calanidae"	"ESD_Calanoida_unidentified"	"ESD_Candaciidae"	"ESD_Centropagidae"	"ESD_Corycaeidae"	"ESD_Eucalanidae"	"ESD_Euchaetidae"	"ESD_Harpacticoida.1"	"ESD_Heterorhabdidae"	"ESD_Metridinidae"	"ESD_Oithonidae"	"ESD_Oncaeidae"	"ESD_Paracalanidae"	"ESD_Pontellidae"	"ESD_Rhincalanidae"	"ESD_Sapphirinidae"	"ESD_Temoridae"	"ESD_Aetideidae"	"ESD_Arietellidae"	"ESD_Copepoda_unidentified"	"ESD_Lubbockiidae"	"ESD_Monstrilloida"	"Temperature"	"O2"	"Salinity"	"PAR"	"MLD"	"Chla"	"bbp470"	"Micro"	"Nano"	"Pico"	"PAR2"	"Flux200"	"NO2NO3"	"SiO2"	"PO4"	"PC1"	"PC2"
"98"	"wp2"	151	36.136	-28.988	6.20197646899485	6.14421420394819	7.06841044469478	6.49078779422816	6.4330255291815	6.83736138450813	5.79764061366822	5.9709274088082	6.31750099908817	6.31750099908817	6.20197646899485	6.02868967385486	NA	6.02868967385486	6.14421420394819	NA	6.89512364955479	6.20197646899485	6.77959911946147	6.49078779422816	6.02868967385486	7.35722176992809	6.95288591460146	NA	6.72183685441481	6.54855005927482	6.02868967385486	6.02868967385486	6.31750099908817	NA	NA	7.47274630002142	NA	NA	NA	NA	NA	NA	17.272	231.32	36.413	23.803	54	0.35358225803844	-7.52394141840595	NA	NA	NA	33.0663505	0.864560115864528	1.46852954288845	1.18916755565682	0.581987828577586	NA	NA
"99"	"wp2"	152	43.615	-16.758	5.9709274088082	5.9709274088082	NA	NA	5.79764061366822	6.49078779422816	6.14421420394819	5.68211608357489	6.4330255291815	6.37526326413484	5.9709274088082	5.79764061366822	6.14421420394819	5.85540287871488	NA	NA	NA	5.9709274088082	5.91316514376154	5.85540287871488	5.68211608357489	NA	NA	6.14421420394819	NA	NA	5.79764061366822	5.85540287871488	6.08645193890153	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.276	243.26	36.155	12.194	156	0.656216491108376	-7.33853819507459	NA	NA	NA	30.9305631111111	1.14836505666857	1.54244210644833	1.19717700610423	0.62463089317026	NA	NA
"100"	"wp2"	153	44.025	-16.54	6.02868967385486	6.02868967385486	NA	6.4330255291815	6.25973873404151	6.66407458936815	6.02868967385486	5.91316514376154	5.79764061366822	6.31750099908817	6.02868967385486	5.79764061366822	NA	6.08645193890153	NA	NA	NA	6.02868967385486	6.08645193890153	6.54855005927482	6.08645193890153	NA	6.54855005927482	NA	NA	NA	5.79764061366822	5.79764061366822	6.25973873404151	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.112	242.67	36.113	NA	104	0.507124662821067	NA	NA	NA	NA	33.9750689166667	1.12107575912409	1.73939160479915	1.29450341966924	0.701696565045929	NA	NA
"101"	"wp2"	155	54.558	-16.86	6.20197646899485	6.14421420394819	6.95288591460146	7.53050856506808	6.20197646899485	6.77959911946147	5.85540287871488	5.85540287871488	6.14421420394819	6.49078779422816	6.37526326413484	5.85540287871488	5.91316514376154	6.08645193890153	6.31750099908817	NA	6.66407458936815	6.25973873404151	NA	5.85540287871488	6.31750099908817	6.83736138450813	NA	5.91316514376154	NA	6.49078779422816	5.85540287871488	6.08645193890153	NA	NA	7.06841044469478	NA	NA	NA	NA	NA	NA	NA	11.104	261	35.508	22.163	26	0.903517101843176	-6.74648713138602	70.2870698334155	21.8359344748737	7.87699569171072	41.3473537	16.1558386492537	2.09239501696966	1.31908884549173	0.782467530899339	2.70627929205639	-0.395206065175952
"102"	"wp2"	157	65.676	-1.7601	6.25973873404151	6.25973873404151	6.54855005927482	6.83736138450813	6.25973873404151	7.76155762525473	5.91316514376154	5.79764061366822	5.91316514376154	6.4330255291815	6.25973873404151	5.85540287871488	NA	5.91316514376154	6.14421420394819	NA	6.77959911946147	6.25973873404151	NA	6.02868967385486	NA	NA	7.41498403497476	NA	NA	6.77959911946147	5.85540287871488	5.91316514376154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.8438	315.73	35.136	NA	12	0.651405243818683	NA	40.8001527934085	42.3878488166726	16.8119983899189	27.483475	16.2992962760736	1.70028830173873	0.87708227886699	0.677515442883607	NA	NA
"103"	"wp2"	158	67.127	0.12763	6.37526326413484	6.37526326413484	6.89512364955479	7.41498403497476	6.83736138450813	6.77959911946147	6.14421420394819	5.68211608357489	5.9709274088082	6.49078779422816	6.4330255291815	5.85540287871488	NA	5.91316514376154	6.08645193890153	NA	6.83736138450813	6.37526326413484	NA	6.25973873404151	5.91316514376154	NA	7.41498403497476	NA	NA	7.58827083011474	5.85540287871488	5.91316514376154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.839	315.47	35.279	9.1942	10	0.979763235875661	-6.23685370736951	62.30074834726	24.867053704263	12.832197948477	30.3900529166667	6.76796788421052	2.03608461802364	1.64407905386454	0.814112851520663	3.69060413823715	-0.295838553943488
"104"	"wp2"	159	68.987	2.1491	6.20197646899485	5.9709274088082	6.83736138450813	6.95288591460146	6.54855005927482	6.49078779422816	6.31750099908817	5.73987834862155	5.9709274088082	6.20197646899485	6.83736138450813	5.79764061366822	NA	5.91316514376154	6.37526326413484	NA	7.41498403497476	6.54855005927482	NA	NA	NA	NA	7.12617270974144	NA	7.29945950488143	7.29945950488143	5.79764061366822	5.91316514376154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.3609	307.13	35.328	NA	20	0.807630120219328	NA	64.2589965174771	27.7287043933046	8.01229908921833	33.79629	1.02437225925926	1.20896069944993	0.898014139918852	0.585937814459091	NA	NA
"105"	"wp2"	160	70.359	3.6316	6.14421420394819	6.02868967385486	7.01064817964812	7.53050856506808	6.49078779422816	6.37526326413484	6.25973873404151	5.91316514376154	6.02868967385486	6.14421420394819	7.24169723983477	5.79764061366822	NA	5.91316514376154	6.02868967385486	NA	7.35722176992809	6.49078779422816	NA	5.9709274088082	NA	NA	6.83736138450813	NA	NA	7.29945950488143	5.79764061366822	5.91316514376154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.272	304.23	35.346	NA	24	1.00358711720453	NA	60.689170885292	32.4117285109817	6.89910060372624	33.79629	0.973639048780488	1.9060747397771	1.55227428881371	0.725674679128309	NA	NA
"106"	"wp2"	161	72.375	3.9192	7.29945950488143	7.35722176992809	7.35722176992809	NA	6.54855005927482	7.18393497478811	6.02868967385486	5.73987834862155	5.91316514376154	6.60631232432149	7.41498403497476	5.68211608357489	NA	NA	6.37526326413484	NA	7.41498403497476	6.54855005927482	NA	NA	NA	6.77959911946147	NA	NA	NA	7.53050856506808	5.68211608357489	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.0487	323.68	35.251	NA	38	0.844864070195273	NA	58.9705192069373	35.517688313418	5.51179247964475	33.79629	3.09467275460123	1.9703973362613	1.6400865014854	0.788672662936716	NA	NA
"107"	"wp2"	162	74.165	3.9087	5.91316514376154	5.91316514376154	7.41498403497476	NA	5.91316514376154	6.77959911946147	NA	5.68211608357489	5.79764061366822	6.31750099908817	6.54855005927482	5.85540287871488	5.9709274088082	5.91316514376154	6.20197646899485	NA	7.18393497478811	6.49078779422816	NA	5.85540287871488	NA	NA	NA	5.9709274088082	NA	NA	5.85540287871488	5.91316514376154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.15	354.26	35.074	NA	22	0.916184576624758	NA	69.6997329512148	28.5131050692151	1.78716197957014	33.79629	2.43472836419753	1.90488126236184	1.40884485307243	0.75232405020814	NA	NA
"108"	"wp2"	163	76.161	1.7172	5.9709274088082	5.9709274088082	7.6460330951614	NA	6.4330255291815	7.06841044469478	NA	NA	5.9709274088082	6.25973873404151	6.89512364955479	5.85540287871488	NA	5.85540287871488	NA	NA	7.29945950488143	5.9709274088082	NA	6.02868967385486	NA	NA	NA	NA	NA	6.95288591460146	5.85540287871488	5.85540287871488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9546	362.99	35.058	0.3342	19	1.90517518016659	-6.27117844991059	NA	NA	NA	39.1051860833333	2.01951641294643	2.07340807885489	1.69539874539116	0.846928940659957	NA	NA
"109"	"wp2"	167	71.015	38.703	6.02868967385486	6.02868967385486	6.60631232432149	7.70379536020806	6.20197646899485	7.01064817964812	NA	5.73987834862155	5.85540287871488	6.14421420394819	6.77959911946147	5.85540287871488	NA	5.91316514376154	6.25973873404151	NA	6.83736138450813	6.20197646899485	NA	6.08645193890153	NA	NA	NA	NA	NA	6.60631232432149	5.85540287871488	5.91316514376154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.7639	290.07	34.907	NA	23	0.663905524372309	NA	71.9546661984515	14.9591916491558	13.0861421523927	42.681683	NA	0.444796018113863	1.03328982358134	0	NA	NA
"110"	"wp2"	168	72.556	44.101	6.14421420394819	6.20197646899485	6.77959911946147	7.87708215534805	6.4330255291815	7.06841044469478	5.62435381852823	5.73987834862155	5.68211608357489	6.25973873404151	6.54855005927482	5.91316514376154	5.56659155348157	5.9709274088082	NA	NA	6.72183685441481	6.20197646899485	NA	5.91316514376154	NA	NA	6.49078779422816	5.56659155348157	NA	6.37526326413484	5.91316514376154	5.9709274088082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.2287	299.54	35.088	17.143	19	0.592945151413559	-6.03729908345178	72.7678014638811	19.7302767744402	7.50192176167873	36.4775067142857	7.80012829411765	1.22947826375215	1.21627007361101	0.561640068751747	3.1417885742088	-1.68491277739553
"111"	"wp2"	169	74.38	47.207	6.49078779422816	6.49078779422816	6.4330255291815	8.05036895048804	6.14421420394819	6.72183685441481	NA	5.73987834862155	5.91316514376154	6.14421420394819	6.54855005927482	5.9709274088082	NA	NA	6.14421420394819	NA	6.54855005927482	6.20197646899485	NA	6.08645193890153	NA	NA	NA	NA	NA	6.25973873404151	5.9709274088082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.6467	319.04	35.072	NA	11	0	NA	43.9436360663778	15.5859151475517	40.4704487860705	28.353964	NA	0.437951913988789	0.933844646137577	0.270036574834929	NA	NA
"112"	"wp2"	170	75.94	51.869	6.54855005927482	6.60631232432149	6.14421420394819	6.37526326413484	6.08645193890153	6.66407458936815	NA	5.73987834862155	5.9709274088082	6.49078779422816	6.77959911946147	5.91316514376154	NA	5.9709274088082	NA	NA	6.83736138450813	6.20197646899485	NA	NA	NA	NA	NA	NA	NA	6.54855005927482	5.91316514376154	5.9709274088082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.4333	330.6	35.047	NA	17	0.352120460665453	NA	26.0472697636512	43.9798967671828	29.972833469166	31.370692	NA	0.453065489608349	0.867197570832372	0.341644284342495	NA	NA
"113"	"wp2"	171	77.589	58.603	6.08645193890153	6.14421420394819	5.9709274088082	7.18393497478811	6.14421420394819	6.60631232432149	5.79764061366822	5.68211608357489	5.9709274088082	6.49078779422816	6.37526326413484	5.85540287871488	NA	5.91316514376154	6.37526326413484	NA	6.4330255291815	6.25973873404151	NA	5.85540287871488	NA	NA	NA	NA	NA	7.47274630002142	5.85540287871488	5.91316514376154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.207	356.59	34.9	NA	13	0.317549644003276	NA	20.4054622368454	59.0121960270143	20.5823417361403	34.6209725	NA	1.47122947721209	0.76417028814744	0.693771963160417	NA	NA
"114"	"wp2"	172	77.95	67.998	6.14421420394819	6.37526326413484	7.6460330951614	7.29945950488143	6.08645193890153	6.25973873404151	5.79764061366822	NA	6.08645193890153	6.54855005927482	6.89512364955479	5.91316514376154	5.73987834862155	5.9709274088082	6.66407458936815	NA	7.01064817964812	6.37526326413484	NA	6.02868967385486	NA	NA	7.53050856506808	5.73987834862155	NA	7.53050856506808	5.91316514376154	5.9709274088082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.43219	383.37	33.965	NA	13	0.458092288312379	NA	70.0110828249133	10.113352060747	19.8755651143396	41.98166	27.8711585714286	1.50825082896465	0.990744941475812	0.717680938718056	NA	NA
"115"	"wp2"	173	78.946	79.383	6.08645193890153	6.08645193890153	8.22365574562802	7.93484442039471	6.31750099908817	6.49078779422816	5.9709274088082	5.85540287871488	6.08645193890153	6.4330255291815	6.54855005927482	5.91316514376154	6.31750099908817	5.9709274088082	NA	NA	6.66407458936815	6.25973873404151	NA	6.08645193890153	NA	NA	NA	6.31750099908817	NA	7.53050856506808	5.91316514376154	5.9709274088082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.4215	390.28	33.688	21.075	10	0.332993876647044	-6.3642688729766	NA	NA	NA	39.5765613333333	NA	NA	NA	NA	NA	NA
"116"	"wp2"	174	79.032	71.632	6.14421420394819	6.54855005927482	7.76155762525473	7.93484442039471	6.37526326413484	6.49078779422816	5.73987834862155	NA	6.02868967385486	6.49078779422816	6.83736138450813	5.91316514376154	NA	5.9709274088082	6.20197646899485	NA	7.06841044469478	6.37526326413484	NA	5.91316514376154	NA	NA	NA	NA	NA	7.53050856506808	5.91316514376154	5.9709274088082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69395	367.56	34.116	NA	14	0.426607522183722	NA	NA	NA	NA	32.520447	9.25786912727273	1.55699234219561	1.01868470732131	0.711325962278596	NA	NA
"117"	"wp2"	175	79.226	66.548	5.9709274088082	6.02868967385486	7.41498403497476	7.47274630002142	6.20197646899485	7.41498403497476	5.73987834862155	5.73987834862155	6.02868967385486	6.31750099908817	6.89512364955479	5.91316514376154	NA	5.91316514376154	6.37526326413484	NA	7.6460330951614	6.49078779422816	NA	6.14421420394819	NA	NA	7.06841044469478	NA	6.60631232432149	7.58827083011474	5.91316514376154	5.91316514376154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1676	380.42	34.422	12.008	25	1.26364778147536	-6.07920346141599	65.9668926060629	10.5885164449084	23.4445909490287	35.2490953333333	5.24538113095238	1.63338076589542	1.31771135021294	0.73388991263503	4.7819824887276	-0.989711195562825
"118"	"wp2"	176	77.747	65.438	6.20197646899485	6.37526326413484	6.14421420394819	6.20197646899485	6.37526326413484	6.60631232432149	5.85540287871488	NA	6.08645193890153	6.49078779422816	6.54855005927482	5.91316514376154	6.25973873404151	5.91316514376154	6.60631232432149	NA	6.60631232432149	6.31750099908817	NA	6.08645193890153	NA	NA	NA	6.25973873404151	6.54855005927482	6.60631232432149	5.91316514376154	5.91316514376154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9934	354.87	34.493	NA	15	0.143084599556703	NA	35.7364518993783	24.7662572218286	39.497290878793	37.769543	27.217823125	NA	NA	NA	NA	NA
"119"	"wp2"	177	77.879	71.747	6.60631232432149	6.72183685441481	8.1081312155347	7.53050856506808	7.6460330951614	6.60631232432149	5.85540287871488	5.9709274088082	6.02868967385486	6.60631232432149	6.89512364955479	5.85540287871488	NA	NA	NA	NA	7.12617270974144	6.37526326413484	NA	6.02868967385486	NA	7.01064817964812	NA	NA	NA	6.25973873404151	5.85540287871488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89089	352.71	34.027	NA	14	0	NA	36.5478175556462	28.4599949128112	34.9921875315426	37.769543	14.8895962173913	0.673131549726529	0.625011413124917	0.377057138954182	NA	NA
"120"	"wp2"	178	77.188	73.195	6.83736138450813	7.06841044469478	6.37526326413484	7.18393497478811	6.4330255291815	6.83736138450813	6.25973873404151	5.68211608357489	6.37526326413484	6.95288591460146	7.06841044469478	5.85540287871488	6.25973873404151	NA	6.31750099908817	NA	7.12617270974144	6.31750099908817	NA	5.91316514376154	NA	NA	NA	6.25973873404151	NA	NA	5.85540287871488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4964	347.47	34.475	19.249	24	0.548480655243262	-7.24462759562469	37.5218997542094	29.9376859741032	32.5404142716874	38.1729871428571	4.20064666666667	1.06582235704487	0.833150795574435	0.504110121230049	1.81912596947163	-2.05653414602464
"121"	"wp2"	179	75.542	74.574	5.91316514376154	5.85540287871488	7.81931989030139	7.47274630002142	6.4330255291815	7.58827083011474	5.79764061366822	NA	6.02868967385486	6.02868967385486	5.9709274088082	5.85540287871488	6.08645193890153	5.85540287871488	5.79764061366822	NA	6.60631232432149	5.9709274088082	NA	5.85540287871488	NA	7.35722176992809	NA	6.08645193890153	NA	7.53050856506808	5.85540287871488	5.85540287871488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.70666	4.20064666666667	NA	NA	NA	NA	NA
"122"	"wp2"	180	74.803	76.158	5.91316514376154	5.91316514376154	6.02868967385486	6.83736138450813	5.85540287871488	NA	5.73987834862155	NA	5.79764061366822	5.91316514376154	5.9709274088082	5.85540287871488	NA	6.02868967385486	NA	NA	6.66407458936815	5.9709274088082	NA	5.85540287871488	NA	NA	NA	NA	NA	7.29945950488143	5.85540287871488	6.02868967385486	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.0018	368.14	29.384	0.8965	10	0.713126462464256	-5.49554953607775	NA	NA	NA	40.2273091666667	4.20064666666667	NA	NA	NA	NA	NA
"123"	"wp2"	181	73.979	77.096	6.14421420394819	6.14421420394819	6.02868967385486	7.93484442039471	5.91316514376154	NA	5.79764061366822	NA	6.02868967385486	6.25973873404151	6.14421420394819	5.85540287871488	NA	NA	NA	NA	6.77959911946147	6.14421420394819	NA	6.02868967385486	NA	NA	6.83736138450813	NA	7.41498403497476	7.24169723983477	5.85540287871488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.70069	361.13	22.01	NA	10	0.702291808132692	NA	NA	NA	NA	24.291889875	4.20064666666667	NA	NA	NA	NA	NA
"124"	"wp2"	182	75.967	78.627	5.91316514376154	5.85540287871488	6.4330255291815	7.6460330951614	6.14421420394819	8.85904066114131	5.91316514376154	NA	6.14421420394819	6.14421420394819	6.20197646899485	5.79764061366822	NA	NA	NA	NA	6.66407458936815	6.20197646899485	NA	5.79764061366822	NA	NA	NA	NA	NA	NA	5.79764061366822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96264	369.86	32.87	NA	10	0.259590083848633	NA	NA	NA	NA	21.9611433333333	4.20064666666667	NA	NA	NA	NA	NA
"125"	"wp2"	183	77.463	75.762	6.66407458936815	6.83736138450813	6.77959911946147	7.58827083011474	6.20197646899485	7.01064817964812	6.14421420394819	NA	6.37526326413484	6.54855005927482	7.06841044469478	5.85540287871488	NA	NA	NA	NA	7.29945950488143	6.25973873404151	NA	6.02868967385486	NA	NA	NA	NA	NA	7.53050856506808	5.85540287871488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.4651	323.15	34.201	NA	11	0.498166618978081	NA	21.7843392108296	17.6447507173161	60.5709100718542	21.8062466666667	5.6383622	0.967095859090037	0.26056582885726	0.346153806900914	NA	NA
"126"	"wp2"	184	79.773	69.665	6.08645193890153	6.20197646899485	6.60631232432149	8.16589348058136	5.9709274088082	6.54855005927482	6.02868967385486	NA	5.9709274088082	6.49078779422816	6.4330255291815	5.85540287871488	NA	5.79764061366822	6.37526326413484	NA	6.72183685441481	6.14421420394819	NA	5.85540287871488	NA	NA	NA	NA	NA	NA	5.85540287871488	5.79764061366822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.9053	324.32	34.243	NA	20	0.420842978136197	NA	42.8879418400602	19.6858026238823	37.4262555360575	18.4787912	8.69736993103448	0.580384208374271	0.247538510485448	0.294983241411289	NA	NA
"127"	"wp2"	185	79.674	60.834	6.20197646899485	6.4330255291815	6.49078779422816	7.81931989030139	5.9709274088082	6.31750099908817	5.9709274088082	NA	6.08645193890153	6.31750099908817	6.49078779422816	5.91316514376154	NA	5.73987834862155	6.4330255291815	NA	6.54855005927482	6.25973873404151	NA	NA	NA	NA	7.47274630002142	NA	NA	NA	5.91316514376154	5.73987834862155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.5864	333.33	34.545	NA	19	0.383331737023388	NA	NA	NA	NA	16.7317923333333	4.20064666666667	NA	NA	NA	NA	NA
"128"	"wp2"	186	79.055	74.169	6.25973873404151	6.25973873404151	6.66407458936815	NA	6.83736138450813	7.12617270974144	6.08645193890153	NA	6.02868967385486	6.31750099908817	6.37526326413484	5.85540287871488	NA	NA	NA	NA	6.95288591460146	6.20197646899485	NA	5.9709274088082	NA	NA	NA	NA	NA	7.29945950488143	5.85540287871488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.0548	320.28	33.981	NA	22	0.419127060688146	NA	29.9477655252467	6.94236919771304	63.1098652770403	NA	11.1579758571429	0.818326947693415	0	0.301727075326787	NA	NA
"129"	"wp2"	187	78.124	86.55	6.25973873404151	6.25973873404151	6.49078779422816	6.66407458936815	6.49078779422816	6.02868967385486	8.45470480581467	NA	6.4330255291815	6.54855005927482	6.60631232432149	5.85540287871488	NA	5.91316514376154	6.37526326413484	NA	6.89512364955479	6.08645193890153	NA	6.31750099908817	NA	NA	6.37526326413484	NA	NA	7.29945950488143	5.85540287871488	5.91316514376154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6271	342.97	34.038	NA	10	0.520704174195271	NA	40.2667333339744	22.5329089702786	37.2003576957471	NA	4.20064666666667	0.586746430844262	0.579225084826194	0.532318077260211	NA	NA
"130"	"wp2"	188	78.266	91.817	5.91316514376154	5.9709274088082	8.22365574562802	8.62799160095466	5.9709274088082	8.51246707086134	6.14421420394819	NA	5.79764061366822	6.25973873404151	6.20197646899485	5.9709274088082	5.56659155348157	5.73987834862155	NA	NA	6.83736138450813	6.14421420394819	NA	5.9709274088082	NA	NA	NA	5.56659155348157	NA	7.35722176992809	5.9709274088082	5.73987834862155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.6108	394.75	33.1	NA	16	1.19849347982599	-6.05504352875085	NA	NA	NA	11.058244	4.20064666666667	NA	NA	NA	NA	NA
"131"	"wp2"	189	77.924	117.02	5.9709274088082	5.91316514376154	7.93484442039471	6.54855005927482	5.85540287871488	7.6460330951614	6.4330255291815	NA	5.9709274088082	5.9709274088082	7.6460330951614	5.73987834862155	6.14421420394819	5.91316514376154	6.66407458936815	NA	7.70379536020806	6.08645193890153	NA	NA	NA	NA	7.70379536020806	6.14421420394819	7.06841044469478	7.35722176992809	5.73987834862155	5.91316514376154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.30607	371.33	31.481	NA	10	0.804330680868066	-6.6076506865318	NA	NA	NA	10.8634128	2.14279359628378	NA	NA	NA	NA	NA
"132"	"wp2"	190	73.847	145.81	6.37526326413484	6.37526326413484	7.87708215534805	8.16589348058136	5.91316514376154	8.80127839609464	NA	NA	NA	6.4330255291815	6.37526326413484	5.9709274088082	NA	NA	6.25973873404151	NA	6.49078779422816	6.37526326413484	NA	5.9709274088082	NA	NA	7.24169723983477	NA	7.24169723983477	7.29945950488143	5.9709274088082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.118738	NA	NA	NA	NA	NA	NA
"133"	"wp2"	191	71.572	160.94	6.25973873404151	6.25973873404151	8.39694254076801	8.74351613104798	NA	8.39694254076801	NA	NA	6.08645193890153	6.37526326413484	6.31750099908817	5.91316514376154	5.9709274088082	NA	6.14421420394819	NA	6.77959911946147	6.31750099908817	NA	5.91316514376154	NA	NA	NA	5.9709274088082	NA	NA	5.91316514376154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4875	340.4	28.555	NA	20	0.684986413497905	-1.97428904765701	NA	NA	NA	14.0316892	NA	NA	NA	NA	NA	NA
"134"	"wp2"	192	70.704	166.33	6.20197646899485	6.25973873404151	5.73987834862155	7.06841044469478	7.6460330951614	NA	5.85540287871488	NA	6.14421420394819	6.31750099908817	6.31750099908817	5.79764061366822	6.4330255291815	NA	6.02868967385486	NA	6.49078779422816	6.31750099908817	NA	5.91316514376154	NA	NA	NA	6.4330255291815	NA	NA	5.79764061366822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.33242	344.01	31.396	NA	12	1.12866786397162	NA	NA	NA	NA	14.347429	NA	NA	NA	NA	NA	NA
"135"	"wp2"	193	71.095	174.95	6.20197646899485	6.14421420394819	6.77959911946147	5.73987834862155	6.02868967385486	NA	NA	NA	6.14421420394819	5.91316514376154	6.37526326413484	5.79764061366822	NA	5.85540287871488	5.9709274088082	NA	6.83736138450813	6.31750099908817	NA	5.91316514376154	NA	NA	NA	NA	NA	6.89512364955479	5.79764061366822	5.85540287871488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.4537	339.32	29.169	6.2703	17	0.8331587189699	-5.83960219779874	NA	NA	NA	13.2329834	NA	NA	NA	NA	NA	NA
"136"	"wp2"	194	73.382	-168.21	6.20197646899485	6.25973873404151	6.02868967385486	7.99260668544138	5.9709274088082	7.76155762525473	NA	NA	5.85540287871488	6.08645193890153	6.37526326413484	5.85540287871488	5.9709274088082	5.91316514376154	6.02868967385486	NA	6.77959911946147	6.20197646899485	NA	5.85540287871488	NA	NA	6.66407458936815	5.9709274088082	NA	6.60631232432149	5.85540287871488	5.91316514376154	NA	5.85540287871488	NA	NA	NA	NA	NA	NA	NA	NA	-0.97426	303.4	19.557	NA	25	0.541568371381229	-6.77409889416946	78.0916851997991	9.67142549680752	12.2368893033934	10.1651393333333	NA	1.23953937105267	1.77229616771714	0.953246143698808	5.49386770004105	0.14368375125361
"137"	"wp2"	195	72.216	-159.69	6.14421420394819	6.20197646899485	6.08645193890153	7.58827083011474	5.85540287871488	NA	8.68575386600132	NA	6.14421420394819	6.14421420394819	6.49078779422816	5.79764061366822	NA	NA	6.14421420394819	NA	6.89512364955479	6.20197646899485	NA	5.91316514376154	NA	NA	NA	NA	NA	NA	5.79764061366822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7005	350.21	27.768	NA	14	0.665444706031215	NA	NA	NA	NA	7.702758	NA	NA	NA	NA	NA	NA
"138"	"wp2"	196	71.903	-154.91	6.31750099908817	6.31750099908817	6.83736138450813	8.22365574562802	6.14421420394819	8.51246707086134	6.54855005927482	NA	6.14421420394819	6.37526326413484	6.4330255291815	5.91316514376154	NA	5.91316514376154	6.20197646899485	NA	7.06841044469478	6.31750099908817	NA	6.02868967385486	NA	NA	7.41498403497476	NA	NA	7.41498403497476	5.91316514376154	5.91316514376154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.5484	335.68	28.935	NA	11	0.860001802772496	-4.23353766641638	89.5942269149377	3.00466907771719	7.40110400734512	8.6727722	56.3500057	1.25393427088548	1.53633136127668	0.885227153965181	6.75877584265398	-0.887153866261603
